Ring_Mag:QSC_A08, -0.000
Ring_Mag:DH_A09, 0.829
Ring_Mag:QTV_A09, -3.062
Ring_Mag:DCV_A09, 0.002
Ring_Mag:QSC_A09, 0.025
Ring_Mag:DCH_A10, 0.006
Ring_Mag:DCV_A10, 0.005
Ring_Mag:QTH_A10, 3.855
Ring_Mag:QTV_A11, -4.188
Ring_Mag:DH_A10, -0.221
Ring_Mag:DH_A11, 0.309
