node_id position alpha_x alpha_y beta_x beta_y
Begin_Of_RTBT2 70.00 -1.61874722031 2.27320302664 7.44160829646 20.5417309781
RTBT_Mag:DH13 71.49 -1.73978842456 2.19850328204 8.27721196491 19.4291704485
RTBT_Diag:BLM14 73.68 -1.91562643033 0.999844414221 22.4788700478 7.88579825086
RTBT_Mag:QH14 73.88 -1.91562643033 0.999844414221 22.4788700478 7.88579825086
RTBT_Mag:DCH14 74.44 2.30531955866 -0.601105607309 20.8134389277 8.04126125106
RTBT_Diag:BCM14 75.99 1.83537521883 -0.863340215846 14.3995027174 10.3096878311
RTBT_Diag:BLM15 78.08 1.03466214494 -0.91686248739 8.05038341346 14.6538452188
RTBT_Mag:QV15 78.28 1.03466214494 -0.91686248739 8.05038341346 14.6538452188
RTBT_Diag:BPM15 78.64 -0.499297363458 1.70912395947 7.91250246208 13.9084887387
RTBT_Mag:DCV15 78.84 -0.530987915379 1.65253832854 8.11929514154 13.2337560542
RTBT_Diag:BLM16 83.87 -1.0134753324 0.166183426822 17.4526058023 3.74325632708
RTBT_Mag:QH16 84.07 -1.0134753324 0.166183426822 17.4526058023 3.74325632708
RTBT_Diag:BLM_Mov02 84.27 1.46013669307 -0.485099116374 17.2704506035 3.86844191026
RTBT_Diag:BPM16 84.43 1.73208074431 -0.607002243858 16.7403446794 4.04589761168
RTBT_Mag:DCH16 84.63 1.68412015387 -0.674890125782 16.0546653323 4.30319135676
RTBT_Diag:BLM17 89.66 0.368166333534 -1.94736950041 5.15921169591 19.6509932265
RTBT_Mag:QV17 89.86 0.368166333534 -1.94736950041 5.15921169591 19.6509932265
RTBT_Diag:BPM17 90.22 -0.778390743049 1.90652671864 5.48643633439 19.2520066699
RTBT_Mag:DCV17 90.42 -0.837140178406 1.85820562046 5.81069600776 18.4963721832
RTBT_Diag:BPM18 95.30 -2.26520098966 0.683633196898 20.9466648999 6.09503036288
RTBT_Diag:BLM18 95.45 -1.83895692069 0.517676447851 21.6360892795 5.89429781943
RTBT_Mag:QH18 95.65 -1.83895692069 0.517676447851 21.6360892795 5.89429781943
RTBT_Diag:BLM19a 101.24 0.624845762726 -1.68513382292 4.80968656959 20.8356197569
RTBT_Mag:QV19 101.44 0.624845762726 -1.68513382292 4.80968656959 20.8356197569
RTBT_Diag:BPM19 101.80 -0.276118422839 1.73702420586 4.70176840474 20.4323168894
RTBT_Mag:DCV19 102.00 -0.322062138998 1.6975612834 4.82183161803 19.7429474975
RTBT_Diag:BLM19b 104.44 -0.881379512092 1.21714089147 7.76242444428 12.620913539
RTBT_Diag:BLM20 107.04 -1.17242171012 0.541148662369 13.851945853 7.64167202247
RTBT_Mag:QH20 107.24 -1.17242171012 0.541148662369 13.851945853 7.64167202247
RTBT_Mag:DCH20 107.79 1.44269455451 -1.11074549105 12.7853005629 8.51179827743
RTBT_Diag:WS20 112.05 0.417384619313 -2.22718942995 4.87206617795 22.7121945634
RTBT_Diag:BLM21a 112.83 0.148997779204 -1.94815992226 4.37139466812 26.3242877595
RTBT_Mag:QV21 113.03 0.148997779204 -1.94815992226 4.37139466812 26.3242877595
RTBT_Diag:BLM_Mov03 113.23 -0.598444822496 1.92610341934 4.54773085533 26.3332874454
RTBT_Diag:BPM21 113.38 -0.732215482479 2.36986353658 4.76386556393 25.612701709
RTBT_Mag:DCV21 113.58 -0.796937020489 2.31801525223 5.07078787941 24.6717788058
RTBT_Diag:BLM21b 115.62 -1.45442135093 1.79130597478 9.66127607972 16.2929303544
RTBT_Diag:WS21 117.27 -1.98476558982 1.36644835015 15.3177068412 11.0993718162
RTBT_Diag:BPM22 118.46 -2.37016562285 1.05770521587 20.5227206265 8.20202347407
RTBT_Diag:BLM22a 118.62 -1.95706502525 0.845577012812 21.24600373 7.88734104599
RTBT_Mag:QH22 118.82 -1.95706502525 0.845577012812 21.24600373 7.88734104599
RTBT_Diag:BLM22b 122.44 1.27082810399 -1.41293061228 9.39288553502 15.1184805478
RTBT_Diag:BLM23 124.41 0.622078424312 -1.40928991873 5.47247832004 21.4320610215
RTBT_Mag:QV23 124.61 0.622078424312 -1.40928991873 5.47247832004 21.4320610215
RTBT_Diag:BPM23 124.97 -0.375595188532 2.07942281277 5.43159612189 20.6673237305
RTBT_Mag:DCV23 125.17 -0.417761260754 2.02771794782 5.59083386825 19.8429630799
RTBT_Diag:WS23 129.34 -1.29499093807 0.952041708536 12.7427492463 7.40042239945
RTBT_Diag:BLM24 130.20 -1.14601046876 0.600848384516 15.1061334735 5.96141630046
RTBT_Mag:QH24 130.40 -1.14601046876 0.600848384516 15.1061334735 5.96141630046
RTBT_Diag:BPM24 130.76 1.74832832644 -0.66343714973 14.4399470384 6.11563514765
RTBT_Diag:WS24 135.06 0.538924699376 -1.67719664497 4.59341425236 16.1919700085
