node_id position sig_11 sig_12 sig_13 sig_14 sig_22 sig_23 sig_24 sig_33 sig_34 sig_44
RTBT_Mag:DCV05 37.33 22.2420438343 1.83743396917 7.7271859624 -1.45511477908 2.99108286645 -1.93355288102 0.60291983974 203.758879324 -47.9020814542 11.6025867734
RTBT_Diag:BLM06 40.44 62.3563663952 8.76291169929 3.01786776198 0.529816209119 2.24420154951 -0.176260651308 0.580524640862 18.199868539 -11.1968172185 10.7082853907
RTBT_Mag:QH06 40.64 62.3563663952 8.76291169929 3.01786776198 0.529816209119 2.24420154951 -0.176260651308 0.580524640862 18.199868539 -11.1968172185 10.7082853907
RTBT_Mag:DCH06 41.19 53.783887808 -10.9562046971 3.46737386696 1.74370467512 3.4060396425 -1.09325074739 -0.0175850925974 11.2474363425 -0.723597789755 6.22757597305
RTBT_Diag:BLM07 44.30 18.6181230513 0.297121538906 5.31719199837 1.4977352837 3.39668578144 -0.951510787964 0.0790306366519 66.646717038 16.1712367904 4.96692987455
RTBT_Mag:QV07 44.50 18.6181230513 0.297121538906 5.31719199837 1.4977352837 3.39668578144 -0.951510787964 0.0790306366519 66.646717038 16.1712367904 4.96692987455
RTBT_Diag:BPM07 44.85 24.4664856879 9.4826301473 5.70231754069 -0.135613024459 6.25639125698 1.00421810417 0.299728537085 70.0824660606 -6.02801190823 1.51047193514
RTBT_Mag:DCV07 45.06 28.5251246078 10.7383754621 5.88873363741 -0.0754533108665 6.25639125698 1.06437781776 0.299728537085 67.7235043345 -5.72483904424 1.51047193514
RTBT_Diag:BLM08 48.16 155.193451923 24.2871119829 11.8470285635 1.30115408344 4.20775124861 1.55025226937 0.326026851266 46.8247289055 0.733836993045 1.49620059601
RTBT_Mag:QH08 48.36 155.193451923 24.2871119829 11.8470285635 1.30115408344 4.20775124861 1.55025226937 0.326026851266 46.8247289055 0.733836993045 1.49620059601
RTBT_Diag:BPM08 48.72 147.11332082 -28.0565509927 13.4352256987 5.40390047849 5.78004548812 -2.85822634601 -1.0122820915 59.5992926018 20.1768418227 7.99716902155
RTBT_Mag:DCH08 48.92 136.083491215 -26.8964149426 13.9053972291 5.20072129078 5.78004548812 -3.06140553372 -1.0122820915 68.0210166903 21.7819856057 7.99716902155
RTBT_Diag:BLM09 52.02 24.8409888664 -8.04625034534 10.7917416773 1.66740783013 5.1484978293 -5.79830605221 -0.724888419137 279.812331851 36.3738934433 4.97683853166
RTBT_Mag:QV09 52.22 24.8409888664 -8.04625034534 10.7917416773 1.66740783013 5.1484978293 -5.79830605221 -0.724888419137 279.812331851 36.3738934433 4.97683853166
RTBT_Diag:BPM09 52.58 22.0665445132 1.31755774542 8.49626474032 -1.44627916428 2.94054155195 -2.43326153702 0.631396028135 259.427259426 -53.8669229584 11.4527905285
RTBT_Diag:BLM10 55.88 62.7770456637 8.66042699927 2.57110469056 0.736472012255 2.20071886126 -0.444473447585 0.590403844706 28.5208894893 -14.937835846 10.2612371342
RTBT_Mag:QH10 56.08 62.7770456637 8.66042699927 2.57110469056 0.736472012255 2.20071886126 -0.444473447585 0.590403844706 28.5208894893 -14.937835846 10.2612371342
RTBT_Diag:BPM10 56.44 58.5416338241 -11.8515260015 2.8418013372 1.76203495403 3.47804268349 -1.23506099221 -0.116436108853 19.6610186875 -3.47937190916 4.15170244957
RTBT_Diag:BLM11 59.74 18.2270868023 0.309123617451 3.31170519498 1.25861437394 3.46995604581 -1.49595352997 -0.0113223444039 41.9354105309 8.70838860036 3.46620435423
RTBT_Mag:QV11 59.94 18.2270868023 0.309123617451 3.31170519498 1.25861437394 3.46995604581 -1.49595352997 -0.0113223444039 41.9354105309 8.70838860036 3.46620435423
RTBT_Mag:DCV11 60.50 28.0504061917 10.6637127383 3.31886616485 0.493631319342 6.30530626874 -0.109227713132 0.539766908234 41.0336037841 -4.15980403403 2.11593991652
RTBT_Diag:BCM11 62.10 78.286240071 20.7477007796 5.31420777143 1.35687297894 6.30530626874 0.75401394647 0.539766908234 33.1401438408 -0.775810948701 2.11593991652
RTBT_Diag:BLM12 63.60 154.807754793 25.996836493 9.71366139285 2.43210079956 4.77357960049 1.30241997647 0.516072036298 35.6462541712 3.38416187636 2.27157731021
RTBT_Mag:QH12 63.80 154.807754793 25.996836493 9.71366139285 2.43210079956 4.77357960049 1.30241997647 0.516072036298 35.6462541712 3.38416187636 2.27157731021
RTBT_Mag:DCV13 68.45 74.7799072048 -6.64789431828 21.0753553757 3.41613685893 1.43549431279 -2.92768020233 -0.38699342223 299.622812575 43.5859485692 6.57244876088
RTBT_Diag:BPM13 68.65 72.1690867659 -6.35977051279 21.1578050056 3.33846186118 1.43549431279 -3.00535520008 -0.38699342223 317.38421113 44.9051310498 6.57244876088
RTBT_Diag:BLM13 68.80 70.3064171237 -4.45656275797 21.2004305838 2.77522392461 1.18072556743 -2.5555273253 -0.247486870781 331.142003436 38.0121226051 4.57339183734
RTBT_Mag:QV13 69.00 70.3064171237 -4.45656275797 21.2004305838 2.77522392461 1.18072556743 -2.5555273253 -0.247486870781 331.142003436 38.0121226051 4.57339183734
RTBT_Diag:BLM_Mov01 69.70 83.9753064742 12.5059548739 21.3745193576 -1.83243432267 2.61446547994 1.97642180383 -0.0831050640676 303.443951964 -32.2643849709 3.65969135627
Begin_Of_RTBT2 70.00 91.7805959174 13.2968254527 21.4104707505 -1.85757343834 2.61446547994 1.95128268816 -0.0831050640676 284.259008318 -31.157335655 3.65969135627
RTBT_Mag:DH13 71.49 98.5589354407 13.9473044641 21.4286412887 -1.87824997828 2.61446547994 1.93060614822 -0.0831050640676 268.981658261 -30.2468044456 3.65969135627
RTBT_Diag:BLM14 73.68 200.07729081 12.3323058381 19.3776414321 -1.65660023251 1.07577126345 0.705922798009 0.0348804306156 104.605101786 -15.7615007284 3.03948440703
RTBT_Mag:QH14 73.88 200.07729081 12.3323058381 19.3776414321 -1.65660023251 1.07577126345 0.705922798009 0.0348804306156 104.605101786 -15.7615007284 3.03948440703
RTBT_Mag:DCH14 74.44 183.878035968 -19.8282503529 18.6792292529 1.51826875924 2.4815967948 -2.48358781569 -0.103078206093 99.3351715675 1.72796505595 0.729918040652
RTBT_Diag:BCM14 75.99 128.404462206 -15.9842569178 16.9366240837 1.358600618 2.4815967948 -2.64325595693 -0.103078206093 106.439773387 2.85860810092 0.729918040652
RTBT_Diag:BLM15 78.08 72.397726267 -9.50416960335 13.7937978843 0.899231258198 2.11996813159 -2.61227785625 -0.0365171042001 121.508873143 2.2337406708 0.613208451536
RTBT_Mag:QV15 78.28 72.397726267 -9.50416960335 13.7937978843 0.899231258198 2.11996813159 -2.61227785625 -0.0365171042001 121.508873143 2.2337406708 0.613208451536
RTBT_Diag:BPM15 78.64 69.6670058034 2.30891667585 12.8745938496 -1.16314970872 0.983000892068 -0.396630609809 0.1791647297 111.620159403 -15.9721972594 2.9083613354
RTBT_Mag:DCV15 78.84 70.6334708886 2.5062187169 12.5687419527 -1.12718883916 0.983000892068 -0.360669740252 0.1791647297 105.325638765 -15.3884484223 2.9083613354
RTBT_Diag:BLM16 83.87 120.693653421 5.59127974342 9.61932897856 -0.0764853955921 0.782261859918 0.393218548939 0.188709303587 24.1135797182 -0.373569317995 2.88883796654
RTBT_Mag:QH16 84.07 120.693653421 5.59127974342 9.61932897856 -0.0764853955921 0.782261859918 0.393218548939 0.188709303587 24.1135797182 -0.373569317995 2.88883796654
RTBT_Diag:BLM_Mov02 84.27 119.278039576 -9.07183394833 9.77538500644 1.18824796637 1.21941812876 -0.736620473424 0.0992333875966 25.4858558367 3.86057744961 3.31261109493
RTBT_Diag:BPM16 84.43 116.006152024 -10.6761107069 9.84760734532 1.35064793476 1.52691016272 -0.876445578894 0.0671800686726 26.8751247148 4.78998089528 3.44052682629
RTBT_Mag:DCH16 84.63 111.781975525 -10.3696384605 9.9454928206 1.36413191507 1.52691016272 -0.862961598591 0.0671800686726 28.9365626071 5.48054279669 3.44052682629
RTBT_Diag:BLM17 89.66 46.1140557819 -1.81131863332 14.1716455761 1.43618021039 1.44061299101 -0.256613319617 0.104207332134 171.171820575 19.5680769941 2.64313545471
RTBT_Mag:QV17 89.86 46.1140557819 -1.81131863332 14.1716455761 1.43618021039 1.44061299101 -0.256613319617 0.104207332134 171.171820575 19.5680769941 2.64313545471
RTBT_Diag:BPM17 90.22 49.7886890611 7.07270537446 14.8640902747 -0.972640990591 2.27310250751 2.24660545629 -0.0228610161409 173.579401 -9.75990785427 0.949285865366
RTBT_Mag:DCV17 90.42 52.7194454913 7.52894887115 15.1188717971 -0.977229516585 2.27310250751 2.2420169303 -0.0228610161409 169.699743744 -9.56937289109 0.949285865366
RTBT_Diag:BPM18 95.30 180.293072526 18.6191568716 20.7454525513 -1.08876580818 2.27310250751 2.1304806387 -0.0228610161409 98.9203381367 -4.93791537256 0.949285865366
RTBT_Diag:BLM18 95.45 185.975565575 15.4742851678 20.9072441844 -0.698186144603 1.62712307476 1.73555889056 0.0303047676999 97.4965081346 -2.95682296885 0.802731032428
RTBT_Mag:QH18 95.65 185.975565575 15.4742851678 20.9072441844 -0.698186144603 1.62712307476 1.73555889056 0.0303047676999 97.4965081346 -2.95682296885 0.802731032428
RTBT_Diag:BLM19a 101.24 63.6701149807 -5.81493609157 22.496158898 1.68038653124 1.52292978291 -2.33108363517 -0.0920952418736 331.555139099 23.3635275564 1.85602639765
RTBT_Mag:QV19 101.44 63.6701149807 -5.81493609157 22.496158898 1.68038653124 1.52292978291 -2.33108363517 -0.0920952418736 331.555139099 23.3635275564 1.85602639765
RTBT_Diag:BPM19 101.80 63.4795274443 3.74390005411 22.1433343331 -1.48698035185 1.21564263879 0.879159144909 0.0242980558423 326.153129154 -23.8713045099 1.96030573499
RTBT_Mag:DCV19 102.00 65.031407268 3.98789655072 22.0223149815 -1.48210339187 1.21564263879 0.884036104889 0.0242980558423 316.64949222 -23.4778437046 1.96030573499
RTBT_Diag:BLM19b 104.44 91.7782909609 6.95830231961 20.70602049 -1.42273143259 1.21564263879 0.943408064167 0.0242980558422 213.618175555 -18.6878640854 1.96030573499
RTBT_Diag:BLM20 107.04 135.873663918 7.55188533526 19.6271768294 -0.989445633423 0.884517288249 0.638038105872 0.0618544552549 130.054961771 -11.1629515482 1.49269320591
RTBT_Mag:QH20 107.24 135.873663918 7.55188533526 19.6271768294 -0.989445633423 0.884517288249 0.638038105872 0.0618544552549 130.054961771 -11.1629515482 1.49269320591
RTBT_Mag:DCH20 107.79 123.3993336 -14.3717842663 19.3559370513 2.25755264495 2.18558567349 -2.73481138541 -0.223634139556 136.810832968 11.3965034086 1.45749394387
RTBT_Diag:WS20 112.05 40.673182747 -5.07376515722 13.2780941065 1.30615800128 2.18558567349 -3.68620602908 -0.223634139556 260.1565041 17.5970411894 1.45749394387
RTBT_Diag:BLM21a 112.83 34.111968298 -2.82744841636 11.2844616268 0.95358774683 2.0856637929 -3.67884006915 -0.147349915193 288.282983603 14.1632488436 0.936990053986
RTBT_Mag:QV21 113.03 34.111968298 -2.82744841636 11.2844616268 0.95358774683 2.0856637929 -3.67884006915 -0.147349915193 288.282983603 14.1632488436 0.936990053986
RTBT_Diag:BLM_Mov03 113.23 33.8720432262 2.21752725381 10.1973716727 -0.373339742982 2.00959414533 -2.28202105209 0.264509482288 285.002995266 -22.2240898762 1.97692954372
RTBT_Diag:BPM21 113.38 34.754116839 3.07995366104 9.79057240917 -0.489091998821 2.09004727489 -2.07655723608 0.292215792753 276.961869711 -26.3147002945 2.75122392461
RTBT_Mag:DCV21 113.58 36.0746963512 3.49945540978 9.28738292615 -0.430440198195 2.09004727489 -2.01790543546 0.292215792753 266.509248311 -25.7624911357 2.75122392461
RTBT_Diag:BLM21b 115.62 59.0346736393 7.76103254262 5.51011706774 0.165383712207 2.09004727489 -1.42208152506 0.292215792753 172.888644979 -20.1527840706 2.75122392461
RTBT_Diag:WS21 117.27 90.2174715735 11.1985332956 4.23368102484 0.645991026548 2.09004727489 -0.941474210716 0.292215792753 114.040242567 -15.6278460818 2.75122392461
RTBT_Diag:BPM22 118.46 119.972084449 13.6965577986 4.29795067141 0.995247342046 2.09004727489 -0.592217895218 0.292215792753 80.6135710335 -12.3395832471 2.75122392461
RTBT_Diag:BLM22a 118.62 124.17425354 11.6859304639 4.36781027738 1.12192793572 1.60832537946 -0.6293882495 0.260818125539 76.9079940268 -10.4648990922 2.32790863732
RTBT_Mag:QH22 118.82 124.17425354 11.6859304639 4.36781027738 1.12192793572 1.60832537946 -0.6293882495 0.260818125539 76.9079940268 -10.4648990922 2.32790863732
RTBT_Diag:BLM22b 122.44 75.9703028514 -5.28706639542 4.63759811546 1.36369370803 1.19921469688 -1.90787136482 -0.163105945862 103.524453652 6.2135819296 1.0444804792
RTBT_Diag:BLM23 124.41 59.845461822 -1.97712154802 2.9335625214 0.996816844862 1.12056353498 -2.18080273162 -0.111989619113 131.941838447 6.17818728974 0.816198031031
RTBT_Mag:QV23 124.61 59.845461822 -1.97712154802 2.9335625214 0.996816844862 1.12056353498 -2.18080273162 -0.111989619113 131.941838447 6.17818728974 0.816198031031
RTBT_Diag:BPM23 124.97 63.6898262254 7.39401008988 2.29379163104 0.689569494344 1.849950374 -1.72705911598 0.285294033957 126.559110151 -12.0954687192 1.70529828981
RTBT_Mag:DCV23 125.17 66.7325162117 7.76532102924 2.0970463259 0.746832001076 1.849950374 -1.66979660925 0.285294033957 121.772350168 -11.7531914783 1.70529828981
RTBT_Diag:WS23 129.34 163.839989635 15.4901329066 3.21752358074 1.93813030456 1.849950374 -0.478498305766 0.285294033957 53.3512598707 -4.63240128368 1.70529828981
RTBT_Diag:BLM24 130.20 191.637281282 13.4736896265 4.68182195803 2.26918157691 1.27684938521 -0.321741463129 0.238206954071 46.695087123 -2.28957781434 1.60108571882
RTBT_Mag:QH24 130.40 191.637281282 13.4736896265 4.68182195803 2.26918157691 1.27684938521 -0.321741463129 0.238206954071 46.695087123 -2.28957781434 1.60108571882
RTBT_Diag:BPM24 130.76 185.224817889 -18.5661703944 5.77164249566 3.0883344141 2.20194205289 -1.23861929392 -0.343045891024 49.8935305976 6.66392689567 2.2834341621
RTBT_Diag:WS24 135.06 66.1794648568 -9.08689793435 7.37703216938 1.61153557507 2.20194205289 -2.71541813294 -0.343045891024 149.587564056 16.4940196262 2.2834341621
RTBT_Diag:BLM25 135.84 53.3795640247 -6.52245171692 6.30662990743 1.24487483325 1.98004631486 -2.88083448762 -0.276050129653 176.584000107 15.4760437877 1.75003738558
RTBT_Mag:QV25 136.04 53.3795640247 -6.52245171692 6.30662990743 1.24487483325 1.98004631486 -2.88083448762 -0.276050129653 176.584000107 15.4760437877 1.75003738558
RTBT_Diag:BLM_Mov04 136.24 51.0595254558 0.624607818202 5.63333586862 0.468657469019 1.24446451462 -2.14249882453 0.149331460421 180.018190789 -7.03623781217 0.661207140187
RTBT_Diag:BPM25 136.40 51.4968375022 1.63294125081 5.37687169324 0.408522274649 1.27810042242 -2.02534834751 0.189316854294 177.101277527 -9.74605100095 0.92888195373
RTBT_Diag:BCM25 139.00 68.6737131282 4.96188161105 2.45000090398 0.901616953342 1.27810042242 -1.53225366882 0.189316854294 132.633629171 -7.32668506427 0.92888195373
RTBT_Diag:BLM26 141.63 102.752942515 1.89218043588 2.10023575136 1.51860470316 0.649441055456 -1.17460345663 0.0293176683424 101.375143781 1.42707997059 0.705865611008
RTBT_Mag:QH26 141.83 102.752942515 1.89218043588 2.10023575136 1.51860470316 0.649441055456 -1.17460345663 0.0293176683424 101.375143781 1.42707997059 0.705865611008
RTBT_Diag:BLM27 147.77 30.6198465914 12.6959442673 -21.818347972 -0.690929601683 7.32657601026 -7.74750666301 -0.329920214433 678.796322354 18.9418376134 0.630990281811
RTBT_Mag:QV27 147.97 30.6198465914 12.6959442673 -21.818347972 -0.690929601683 7.32657601026 -7.74750666301 -0.329920214433 678.796322354 18.9418376134 0.630990281811
RTBT_Diag:BPM27 148.80 77.0635099231 32.4570090443 -29.8876471514 4.83130041843 14.4894655052 -11.3429885558 1.77183746645 558.581584408 -94.5608841975 16.1324356948
RTBT_Diag:BLM28 149.76 148.824016752 31.0749859068 -34.5740159774 2.83398963404 6.91290561966 -6.36138591052 0.468061604136 403.937789657 -38.0007524864 3.74705684602
RTBT_Mag:QH28 149.96 148.824016752 31.0749859068 -34.5740159774 2.83398963404 6.91290561966 -6.36138591052 0.468061604136 403.937789657 -38.0007524864 3.74705684602
RTBT_Mag:DCH28 150.97 162.624431057 -5.28888428092 -38.7046097714 -5.42633107017 0.560333579532 2.20948117515 0.262088781177 476.012771776 61.428903313 8.07337756602
RTBT_Mag:DCV28 150.97 162.624431057 -5.28888428092 -38.7046097714 -5.42633107017 0.560333579532 2.20948117515 0.262088781177 476.012771776 61.428903313 8.07337756602
RTBT_Diag:BLM29 154.28 136.533392429 5.67033012165 -46.5015108423 -1.51026851989 0.698029065485 -0.0848407088292 -0.0424387200499 952.304513748 23.8317463503 0.669400171339
RTBT_Mag:QV29 154.48 136.533392429 5.67033012165 -46.5015108423 -1.51026851989 0.698029065485 -0.0848407088292 -0.0424387200499 952.304513748 23.8317463503 0.669400171339
RTBT_Diag:BPM29 155.30 180.257246023 31.9050008409 -47.9177937381 6.14336356324 5.99743275318 -6.90450031626 0.846690136409 812.760115331 -111.923656805 15.4983314086
RTBT_Diag:BLM30 156.27 245.227568728 30.0206114353 -47.874704754 5.40434689595 3.9326277571 -4.64529383641 0.485840008755 616.993053652 -77.7397676149 9.90771630766
RTBT_Mag:QH30 156.47 245.227568728 30.0206114353 -47.874704754 5.40434689595 3.9326277571 -4.64529383641 0.485840008755 616.993053652 -77.7397676149 9.90771630766
RTBT_Mag:DCH30 157.48 288.994276234 13.1636241901 -46.6652469463 2.15407205553 0.818122204829 -1.08942155594 0.0107437593149 507.715081665 -31.775882474 2.12565554292
RTBT_Mag:DCV30 157.48 288.994276234 13.1636241901 -46.6652469463 2.15407205553 0.818122204829 -1.08942155594 0.0107437593149 507.715081665 -31.775882474 2.12565554292
RTBT_Diag:Harp30 158.55 318.137490614 14.0400752357 -45.5123607794 2.16558180191 0.818122204829 -1.07791180956 0.0107437593149 442.071892063 -29.4986761935 2.12565554292
RTBT_Diag:BPM30 158.81 325.622011986 14.2564710132 -45.2239171503 2.16842355848 0.818122204829 -1.07507005299 0.0107437593149 426.615630131 -28.9364339254 2.12565554292
RTBT_Vac:VIW 165.74 562.407033192 19.9240068603 -37.1341236739 2.24285087592 0.818122204829 -1.00064273555 0.0107437593149 127.712291252 -14.2109700314 2.12565554292
RTBT:Tgt 168.07 659.484857425 21.826304611 -34.1876545799 2.26783226508 0.818122204829 -0.975661346388 0.0107437593149 73.1180699064 -9.26839576304 2.12565554292
