node_id position alpha_x alpha_y beta_x beta_y
Begin_Of_RTBT2 70.00 -1.58904529607 2.3145103686 7.17424725889 20.8626333879
RTBT_Mag:DH13 71.49 -1.71129312621 2.23869965083 7.99537145836 19.7297947351
RTBT_Diag:BLM14 73.68 -1.93054404655 1.02326625102 22.1344628616 7.96323197859
RTBT_Mag:QH14 73.88 -1.93054404655 1.02326625102 22.1344628616 7.96323197859
RTBT_Mag:DCH14 74.44 2.22723107363 -0.588204187467 20.5632034581 8.09558082099
RTBT_Diag:BCM14 75.99 1.77822979052 -0.84574339552 14.3587445795 10.316765627
RTBT_Diag:BLM15 78.08 1.00280279209 -0.894256987311 8.18984433284 14.5739789913
RTBT_Mag:QV15 78.28 1.00280279209 -0.894256987311 8.18984433284 14.5739789913
RTBT_Diag:BPM15 78.64 -0.559950275518 1.71715374296 8.10507616119 13.8124929725
RTBT_Mag:DCV15 78.84 -0.592478869649 1.65977505618 8.33638482464 13.1346960855
RTBT_Diag:BLM16 83.87 -1.07978501021 0.154941963039 18.3938986916 3.67141055165
RTBT_Mag:QH16 84.07 -1.07978501021 0.154941963039 18.3938986916 3.67141055165
RTBT_Diag:BLM_Mov02 84.27 1.52531000525 -0.487705359564 18.2122139337 3.80203662545
RTBT_Diag:BPM16 84.43 1.81287828284 -0.609265218804 17.6576478587 3.98011104965
RTBT_Mag:DCH16 84.63 1.76415344014 -0.67841400829 16.9396875134 4.23856629804
RTBT_Diag:BLM17 89.66 0.425064509305 -1.97924594021 5.33506635628 19.7809282916
RTBT_Mag:QV17 89.86 0.425064509305 -1.97924594021 5.33506635628 19.7809282916
RTBT_Diag:BPM17 90.22 -0.747905517056 1.9062063679 5.61850765801 19.3970550531
RTBT_Mag:DCV17 90.42 -0.803611753743 1.85825924668 5.9299188955 18.6414741017
RTBT_Diag:BPM18 95.30 -2.15769955175 0.692777324728 20.3778191655 6.19525748797
RTBT_Diag:BLM18 95.45 -1.74358713811 0.525376220713 21.034098828 5.9917173842
RTBT_Mag:QH18 95.65 -1.74358713811 0.525376220713 21.034098828 5.9917173842
RTBT_Diag:BLM19a 101.24 0.586647253729 -1.67784802709 4.61753928143 20.9305109148
RTBT_Mag:QV19 101.44 0.586647253729 -1.67784802709 4.61753928143 20.9305109148
RTBT_Diag:BPM19 101.80 -0.286172661557 1.74743072518 4.53236234781 20.5167871047
RTBT_Mag:DCV19 102.00 -0.334083974612 1.70777553781 4.65685653828 19.8232788348
RTBT_Diag:BLM19b 104.44 -0.917354811187 1.22501451876 7.71472969124 12.6570473906
RTBT_Diag:BLM20 107.04 -1.23025383366 0.546997804032 14.0563346368 7.64341051985
RTBT_Mag:QH20 107.24 -1.23025383366 0.546997804032 14.0563346368 7.64341051985
RTBT_Mag:DCH20 107.79 1.42421577987 -1.09904824279 13.0384802941 8.49931742757
RTBT_Diag:WS20 112.05 0.436100734768 -2.20419342337 5.12423620298 22.5521200729
RTBT_Diag:BLM21a 112.83 0.1708239613 -1.92835897039 4.5892121979 26.1269640814
RTBT_Mag:QV21 113.03 0.1708239613 -1.92835897039 4.5892121979 26.1269640814
RTBT_Diag:BLM_Mov03 113.23 -0.600877481943 1.90347419233 4.7579505203 26.1371170858
RTBT_Diag:BPM21 113.38 -0.736260748443 2.34248048598 4.97547142874 25.4248794152
RTBT_Mag:DCV21 113.58 -0.798469330568 2.29126786013 5.28351324182 24.4948212496
RTBT_Diag:BLM21b 115.62 -1.4304253876 1.77101602351 9.82819836763 16.2118812829
RTBT_Diag:WS21 117.27 -1.94017784642 1.35136714132 15.3718295066 11.0764976917
RTBT_Diag:BPM22 118.46 -2.31061387656 1.04640918912 20.4523757739 8.21067542154
RTBT_Diag:BLM22a 118.62 -1.89887786323 0.835023146113 21.1569620124 7.89942303307
RTBT_Mag:QH22 118.82 -1.89887786323 0.835023146113 21.1569620124 7.89942303307
RTBT_Diag:BLM22b 122.44 1.27200929571 -1.42601508242 9.1810437019 15.2137089192
RTBT_Diag:BLM23 124.41 0.613796467196 -1.42331338394 5.28197110644 21.5834076417
RTBT_Mag:QV23 124.61 0.613796467196 -1.42331338394 5.28197110644 21.5834076417
RTBT_Diag:BPM23 124.97 -0.353000656787 2.07936767733 5.22972613993 20.8253250017
RTBT_Mag:DCV23 125.17 -0.396162546694 2.02805730599 5.38009368315 20.0009073036
RTBT_Diag:WS23 129.34 -1.29410937361 0.960588174361 12.438138477 7.52126221234
RTBT_Diag:BLM24 130.20 -1.15694002022 0.609192480579 14.8040466599 6.06621781247
RTBT_Mag:QH24 130.40 -1.15694002022 0.609192480579 14.8040466599 6.06621781247
RTBT_Diag:BPM24 130.76 1.67451157334 -0.670367803903 14.1935810907 6.22143125678
RTBT_Diag:WS24 135.06 0.52074914928 -1.67328475332 4.74307149024 16.3107617695
RTBT_Diag:BLM25 135.84 0.236584441039 -1.5062138296 4.09724305987 19.0470627426
RTBT_Mag:QV25 136.04 0.236584441039 -1.5062138296 4.09724305987 19.0470627426
RTBT_Diag:BLM_Mov04 136.24 -0.46625500621 1.28344290517 4.18735795025 19.1379534133
RTBT_Diag:BPM25 136.40 -0.591123025904 1.60414735021 4.36019136716 18.6509338696
RTBT_Diag:BCM25 139.00 -1.39721518751 1.10513813875 9.5390170778 11.5943288851
RTBT_Diag:BLM26 141.63 -1.00766611714 0.146514954643 18.8695515096 7.16788983299
RTBT_Mag:QH26 141.83 -1.00766611714 0.146514954643 18.8695515096 7.16788983299
RTBT_Diag:BLM27 147.77 -0.945072181329 -0.888355745032 2.12452137603 44.8787062107
RTBT_Mag:QV27 147.97 -0.945072181329 -0.888355745032 2.12452137603 44.8787062107
RTBT_Diag:BPM27 148.80 -2.88941524093 7.19810988174 6.04310156054 35.200592798
RTBT_Diag:BLM28 149.76 -2.89572280913 3.03283517423 12.6389005653 23.5622604927
RTBT_Mag:QH28 149.96 -2.89572280913 3.03283517423 12.6389005653 23.5622604927
RTBT_Mag:DCH28 150.97 0.594933993909 -3.46177090329 13.7322678037 27.0082642101
RTBT_Mag:DCV28 150.97 0.594933993909 -3.46177090329 13.7322678037 27.0082642101
RTBT_Diag:BLM29 154.28 -0.525207729692 -1.14112289249 11.1167137008 54.0440501572
RTBT_Mag:QV29 154.48 -0.525207729692 -1.14112289249 11.1167137008 54.0440501572
RTBT_Diag:BPM29 155.30 -2.9133773392 6.96866379625 15.0837655273 45.0465693013
RTBT_Diag:BLM30 156.27 -2.76710781781 4.73373201205 21.0770653742 32.9778445001
RTBT_Mag:QH30 156.47 -2.76710781781 4.73373201205 21.0770653742 32.9778445001
RTBT_Mag:DCH30 157.48 -1.12047716326 1.88352979349 24.9497145893 26.3961164454
RTBT_Mag:DCV30 157.48 -1.12047716326 1.88352979349 24.9497145893 26.3961164454
RTBT_Diag:Harp30 158.55 -1.21732296035 1.69896036238 27.4541905105 22.5582090714
RTBT_Diag:BPM30 158.81 -1.24123418924 1.65339016681 28.1044862523 21.6715022994
RTBT_Vac:VIW 165.74 -1.86748368647 0.45987927716 49.6401075752 7.03184301914
RTBT:Tgt 168.07 -2.07768315271 0.0592795911527 58.8134095097 5.82469481855
