start time: Sun May 02 04:18:52 EDT 2021

RTBT_Diag:Harp30

-171.3778	-0.0230387645999039	-85.8739	0.02377375941794807	-127.35857500000002	-0.10579005478887185	
-159.5414	-0.021458747724466886	-79.95570000000001	0.14381798744448604	-118.57522500000002	-0.10774568644385446	
-147.705	-0.01808648410082829	-74.03750000000001	0.34547902130349445	-109.79187500000002	-0.12441280412272761	
-135.86860000000001	-0.01383708501451883	-68.11930000000001	0.6152697896548989	-101.008525	-0.10869944396687337	
-124.03219999999999	-0.023275666195848282	-62.2011	0.9363102603875211	-92.22517500000001	-0.06417064294587711	
-100.3594	-0.03473117734912498	-50.3647	1.3578503111742635	-74.65847500000001	0.23831560042470518	
-88.523	-0.036454963019584716	-44.4465	1.5962201153366162	-65.87512500000001	0.7311167416565482	
-76.6866	-0.034523004633412124	-38.5283	1.8231678407017906	-57.091775000000005	1.1134455388190259	
-64.8502	0.15372085116361958	-32.6101	2.0452695518852932	-48.308425	1.5323891250118313	
-53.013799999999996	0.8794355109673824	-26.691899999999997	2.1773574920668173	-39.525075	1.9360206159843756	
-41.1774	1.454594490322997	-20.773699999999998	2.3204984529820267	-30.741725000000002	2.3785957584926494	
-29.340999999999998	1.9183355194798375	-14.8555	2.53342787606187	-21.958375	2.440098839555877	
-17.5046	2.281296318856162	-8.9373	2.5951008828823614	-13.175025000000002	2.895823759526844	
-5.6682	2.3746505486314806	-3.0191	2.499344949989041	-4.391675	2.695278645312354	
6.1682	2.1600759200165998	2.8991	2.5810586107232387	4.391675	2.7144361372691272	
18.0046	2.35225256676404	8.8173	2.168940635630742	13.175025000000002	2.6241118994908823	
29.840999999999998	2.2115695147140344	14.735499999999998	1.9608385967001771	21.958375	1.9767233953511032	
41.6774	1.4639490294347457	20.6537	1.9457481827826024	30.741725000000002	1.6987465349364443	
53.513799999999996	0.9431764591009486	26.5719	1.7435525365976212	39.525075	0.0	
65.3502	0.1842774253042985	32.4901	1.4769053499249183	48.308425	0.8835818554466696	
100.8594	-0.06487900332435571	50.244699999999995	0.7785479163569695	74.65847500000001	-0.021986861939216076	
112.69579999999999	-0.046073338426408546	56.16289999999999	0.5288821136774882	83.44182500000001	-0.08293198675239494	
148.205	-0.04628895060489151	73.9175	0.0015533657094199292	109.79187500000002	-0.2029740134083447	
160.0414	-0.013818032599617164	79.8357	-0.037790642481612596	118.57522500000002	-0.21326157824792474	
171.8778	-0.008213064429589047	85.7539	-0.040993453978206446	127.35857500000002	-0.24387935681311185	

PVLoggerID = -1
