RTBT_Diag:WS20 188.703212691 324.92036711 -16.6460048545 
RTBT_Diag:WS20 290.254775782 257.055200081 -21.9169280782 
RTBT_Diag:WS20 331.187271828 274.966638324 -20.2226417322 
RTBT_Diag:WS20 260.049069392 180.253090291 -10.5096973815 
RTBT_Diag:WS20 134.491670783 447.263730692 -10.7039365369 
RTBT_Diag:WS20 132.221676844 645.465380828 40.6664178606 
RTBT_Diag:WS21 430.144748842 143.37957685 -11.2302132071 
RTBT_Diag:WS21 859.04392143 182.68376127 -24.5607587612 
RTBT_Diag:WS21 990.501930545 180.671826748 -6.50899730411 
RTBT_Diag:WS21 588.151681454 105.308539629 -16.5622941364 
RTBT_Diag:WS21 306.59352547 149.623503331 -11.7915207769 
RTBT_Diag:WS21 469.306422336 347.038721567 -20.7866187342 
RTBT_Diag:WS23 370.636283741 150.121258638 15.415665256 
RTBT_Diag:WS23 413.651032466 133.086946201 10.9278702296 
RTBT_Diag:WS23 537.039784615 107.986793967 6.52593335141 
RTBT_Diag:WS23 313.980944102 193.970207817 21.3736565914 
RTBT_Diag:WS23 644.736814208 130.326779989 29.9810432122 
RTBT_Diag:WS23 322.886689819 101.344394052 4.81125913447 
RTBT_Diag:WS24 180.249031777 336.2489816 -2.39409516492 
RTBT_Diag:WS24 118.800441242 150.963364104 1.2007849297 
RTBT_Diag:WS24 139.349392463 172.647777438 3.8175721215 
RTBT_Diag:WS24 155.901964712 221.629195426 0.398717679035 
RTBT_Diag:WS24 256.410206363 408.453331381 3.15334092035 
RTBT_Diag:WS24 121.656612181 219.139898232 6.4467344443 
