74.3169076354 59.3817470525
72.6919607159 141.815238454
69.9828529539 103.779812317
69.5514339377 147.788738397
69.7504708617 104.739146175
69.2800457432 115.141513464
68.7223308954 131.243026483
68.5363194001 206.234330748
66.3662313239 188.03906844
67.5538815652 226.56254207
67.1380366247 245.255520199
66.0356690101 231.653963519
66.0462132515 224.141505648
67.4737756201 263.296887957
69.8707092502 227.742030542
74.3169076354 59.3817470524
73.0180441057 63.9002923173
69.8023980541 113.284910742
69.5399722864 146.477423027
69.635749128 100.2123959
69.3148312655 114.740705795
68.2298160226 132.890285365
67.9713211108 147.685040388
66.5896496269 184.803030132
67.0278107354 201.758229233
67.2232716737 245.451787518
66.0094151889 236.760370328
66.1025812531 221.485410387
67.4977303696 258.554920595
70.306444714 233.025671599
74.3169076354 59.3817470525
82.0261618748 63.591311436
70.5389500417 84.6867836175
69.8227752536 150.039596589
69.7273730624 102.670078363
69.2638693125 111.479177139
68.8920589709 124.961959091
72.549390091 155.047961148
70.2541524153 175.379844019
70.6938727671 191.930546569
71.2322695897 244.768097042
71.9355670929 259.59745583
71.8869752328 216.035598201
73.9041929757 267.505749759
76.733447019 226.862747578
80.555473919 58.636557052
83.4104806747 154.576291253
76.6313954623 116.466186472
76.2890556697 144.599470119
77.1961223514 105.791463931
78.5744329335 167.479157339
79.5874160673 165.227841207
80.0608549084 143.559710089
80.5056634618 159.927699259
80.8813219442 177.312602308
81.3829924052 200.654208542
81.8967082235 208.905332024
81.886794361 240.572257742
82.6325915022 227.156388977
87.301017114 222.732183036
89.5479172822 64.4172259828
92.3740524344 60.0149519409
86.7881382008 112.550111212
87.0458187587 108.361874319
88.3097941385 107.886915729
88.257494429 168.396207217
89.1278722242 179.162949897
89.6697798289 159.840616259
94.9754096871 153.454361569
92.160589442 180.082479445
92.688149988 192.194456317
93.3793327609 208.781638354
93.4323012142 249.469472296
93.8969236851 225.997891696
98.6395448188 241.339520746
104.646741438 54.3269302115
103.880811474 57.9438371969
99.3554992481 109.035844342
100.20745333 105.911813929
101.215281386 107.044957943
101.508087253 118.675809719
101.810052829 170.588263844
107.660721744 139.67462951
107.849563396 154.785692601
106.518092322 179.238544856
105.420775125 208.366885899
105.677607007 251.508692351
106.365552131 222.492133824
106.997541425 226.406054685
111.173886648 223.33047983
120.287000892 132.379686513
118.231162787 136.908577121
120.960141583 155.387684747
117.376893986 84.8276419266
118.509297156 170.810710997
118.894443221 110.914563044
119.713241927 149.049768604
122.671022028 143.155091159
123.046463249 161.204476713
120.601253779 248.342195721
120.098957902 234.120361113
120.250554488 257.833628524
120.142809787 243.67293151
125.386848382 271.376529392
125.446778461 223.114084273
135.61761632 122.354670094
140.438663727 147.229766544
138.193881107 64.6914519711
132.446955134 97.4266238193
134.150343592 162.058269223
138.497032767 192.817334336
136.452118117 197.430438299
141.133950678 138.471116998
140.091015743 158.8548545
137.659543155 188.800244604
135.894118505 212.89431083
135.55380174 255.924918276
135.417247544 248.449660229
139.864952822 215.359212089
139.055282043 226.033739224
157.842975019 136.801002283
155.088836139 135.53175455
153.625016654 65.8018319771
151.764711419 88.592502848
152.915774274 89.6792192077
157.819868799 194.242819418
156.368300244 190.795619316
157.731073473 140.956414039
154.727676818 162.130383234
155.230990163 181.51811214
150.126760553 220.884334715
151.023691538 259.544158756
150.589792995 218.698816085
150.172792652 258.482549759
159.471745236 309.308914231
173.706678647 129.867201624
172.899607327 142.541714961
168.117852476 143.120569361
168.131029133 156.069857146
170.891932476 176.667019286
170.016209166 185.955153734
170.276476619 130.582487667
170.37246557 147.726872695
168.628459761 172.851148405
167.742319584 210.665458348
164.98192281 227.713415278
164.709288504 257.870528131
164.329473807 223.458357972
163.478547913 257.188245073
168.016908025 225.862670889
184.661475625 122.324941138
186.309931166 141.076549917
182.650864514 68.675998823
181.553240639 151.603680878
189.021030747 180.747257328
185.825588349 104.785664111
182.519158229 140.252208531
183.066764822 151.641742218
180.787006849 183.988451072
180.05902829 203.829931827
178.428842287 212.507149759
176.935422122 229.187707427
177.663433466 270.446414257
178.474056881 268.14123037
179.221192853 229.587628828
201.355300149 142.050109633
200.293751417 49.6011119114
197.903781737 153.812784265
193.327864094 85.4185178958
201.741268172 180.554223342
195.196585033 108.900618473
193.429386765 198.102839193
193.909949392 158.207041604
196.594272342 254.504672784
199.213188623 196.708982424
190.362323445 223.907011392
189.952325537 259.420224474
190.371829913 281.531825336
190.239696912 258.291956922
191.275261552 229.857232418
207.832167498 55.1212860057
210.948241883 50.7179920154
205.599029568 129.099766567
212.935156917 171.103050474
210.805606121 176.199043013
208.32459093 107.475087151
206.011605083 140.75811982
207.47306526 150.35876642
206.175700099 173.738015768
202.463132129 211.041949448
202.527188735 215.867605248
201.869672054 258.576277957
202.420866552 218.054030795
200.477677197 254.964003237
212.947176888 307.628189975
217.912213573 56.9662565711
221.810663672 139.815776678
217.808998977 67.6974840474
220.598573606 159.259572875
219.661460256 170.339688966
219.510381085 181.946691786
222.980922721 134.928920226
221.616422544 158.870018638
220.090139392 171.915806741
218.220536014 190.019334732
216.121494536 201.958359313
214.796338394 274.528145024
214.853664831 215.744677853
220.618387335 206.325112455
219.22404234 298.810348711
72.6852742644 141.958194718
69.9745186953 103.93701691
69.732745862 150.758789108
69.5157568605 103.781076662
69.2423269329 116.138936914
69.2423269333 116.138936912
66.8674634865 183.699696497
65.4069701546 204.783139318
66.6567207737 189.870576327
67.0710048825 194.056899899
66.0271887593 230.214215037
66.2075999108 219.43884797
65.494014916 256.230798375
69.9676269541 227.772331225
69.9676269541 227.772331225
