RTBT_Diag:WS20 8.89333113005 31.2129415872 19.9385493244 -0.114587034203 
RTBT_Diag:WS20 13.4804746642 55.5931702499 33.756962146 -0.779860311011 
RTBT_Diag:WS20 16.843856392 78.4423890487 48.3471224907 0.703999770299 
RTBT_Diag:WS20 22.5615263776 107.106033581 63.7449976478 -1.08878233167 
RTBT_Diag:WS20 29.2972273634 133.034298195 82.2835967339 1.1178339549 
RTBT_Diag:WS20 38.6036432638 167.196089988 105.207302139 2.30743551336 
RTBT_Diag:WS20 49.4375158624 205.089030061 131.125004106 3.8617311446 
RTBT_Diag:WS20 58.8734708735 243.060309167 156.321749198 5.35485917788 
RTBT_Diag:WS21 19.5289361589 13.0649582609 14.7267805849 -1.57016662503 
RTBT_Diag:WS21 26.1488767918 23.7191612399 24.0374093307 -0.896609685132 
RTBT_Diag:WS21 31.6333495081 33.412870432 32.9696060645 0.446496094476 
RTBT_Diag:WS21 44.0953357716 44.5015673595 43.3968858439 -0.901565721711 
RTBT_Diag:WS21 58.6004686425 56.9197811707 59.0346460496 1.27452114301 
RTBT_Diag:WS21 77.076194106 70.6193564669 76.0774810564 2.22970576994 
RTBT_Diag:WS21 92.8660611972 86.0394622662 97.1197849029 7.66702317119 
RTBT_Diag:WS21 107.111278471 102.71841322 117.449299972 12.5344541271 
RTBT_Diag:WS23 23.089829507 6.90470909439 13.1199125791 -1.87735672163 
RTBT_Diag:WS23 36.7003663103 10.2155637203 22.694194868 -0.763770147262 
RTBT_Diag:WS23 50.4196745087 14.8242284324 31.8861605571 -0.735790913481 
RTBT_Diag:WS23 63.4666413958 20.1681582657 40.8463686738 -0.971031156983 
RTBT_Diag:WS23 80.7508828291 26.7880734417 54.6572312394 0.887753104024 
RTBT_Diag:WS23 105.959575042 34.694973453 69.588594599 -0.738679648563 
RTBT_Diag:WS23 130.635770797 43.7161119139 85.3839203181 -1.79202103748 
RTBT_Diag:WS23 159.290588606 54.7478824381 104.395071207 -2.62416431471 
RTBT_Diag:WS24 10.9037933971 15.3706638367 11.5906683393 -1.54656027755 
RTBT_Diag:WS24 16.3351151877 23.2316831475 20.8421078092 1.0587086416 
RTBT_Diag:WS24 21.4439649253 34.3354508391 28.8781315289 0.988423646652 
RTBT_Diag:WS24 26.3572145044 47.5007319834 37.7602020689 0.831228824994 
RTBT_Diag:WS24 35.6398932815 65.2470354098 52.3793218923 1.9358575467 
RTBT_Diag:WS24 47.2402034614 85.6410420851 69.2811385729 2.84051579971 
RTBT_Diag:WS24 58.5756478369 108.589781109 86.7748633157 3.19214884287 
RTBT_Diag:WS24 70.4393029227 132.399896154 106.274685367 4.85508582924 
