node_id M11 M12 M13 M14 M21 M22 M23 M34 M31 M32 M33 M34 M41 M42 M43 M44
Begin_Of_RTBT1 -5.43280569116 14.0567136316 0.0 0.0 -0.14904235934 0.201561739269 0.0 0.0 0.0 0.0 0.436064248046 8.10633852346 0.0 0.0 -0.17960972112 -1.04566518247
Ring_Mag:EKick01 -5.43280569116 16.354790439 0.0 0.0 -0.14904235934 0.26460665727 0.0 0.0 0.0 0.0 0.436064248046 7.92188334653 0.0 0.0 -0.17960972112 -0.969690270441
Ring_Mag:EKick02 -5.43280569116 18.8212842228 0.0 0.0 -0.14904235934 0.332271888411 0.0 0.0 0.0 0.0 0.436064248046 7.72391017792 0.0 0.0 -0.17960972112 -0.888147457053
Ring_Mag:EKick03 -5.43280569116 21.4290309545 0.0 0.0 -0.14904235934 0.403812220894 0.0 0.0 0.0 0.0 0.436064248046 7.51459933886 0.0 0.0 -0.17960972112 -0.801934790915
Ring_Mag:EKick04 -5.43280569116 24.3247163879 0.0 0.0 -0.14904235934 0.483251798422 0.0 0.0 0.0 0.0 0.436064248046 7.28217709465 0.0 0.0 -0.17960972112 -0.706202809558
Ring_Mag:EKick05 -5.43280569116 27.5029077172 0.0 0.0 -0.14904235934 0.570441578636 0.0 0.0 0.0 0.0 0.436064248046 7.02707950954 0.0 0.0 -0.17960972112 -0.601131122702
Ring_Mag:EKick06 -5.43280569116 30.6810990466 0.0 0.0 -0.14904235934 0.65763135885 0.0 0.0 0.0 0.0 0.436064248046 6.77198192443 0.0 0.0 -0.17960972112 -0.496059435847
Ring_Mag:EKick07 -5.43280569116 33.8592903759 0.0 0.0 -0.14904235934 0.744821139064 0.0 0.0 0.0 0.0 0.436064248046 6.51688433933 0.0 0.0 -0.17960972112 -0.390987748992
Ring_Mag:QTH_C10 3.69937061922 39.6861447674 0.0 0.0 0.0597902632245 0.911734829834 0.0 0.0 0.0 0.0 -0.95854588306 6.1600990968 0.0 0.0 -0.138228564601 -0.154920433834
Ring_Mag:QTV_C11 6.55305415064 29.1056750552 0.0 0.0 0.121954507165 0.694266849086 0.0 0.0 0.0 0.0 -0.840820944332 8.18810900634 0.0 0.0 -0.118205420286 -0.038202109231
