node_id M11 M12 M13 M14 M21 M22 M23 M34 M31 M32 M33 M34 M41 M42 M43 M44
Begin_Of_RTBT1 0.276724960704 -12.4932673856 0.0 0.0 0.0945548469589 -0.655159495545 0.0 0.0 0.0 0.0 0.633092964315 7.95076406404 0.0 0.0 -0.174853167225 -0.616364894968
Ring_Mag:EKick01 0.276724960704 -12.610322044 0.0 0.0 0.0945548469589 -0.695156195809 0.0 0.0 0.0 0.0 0.633092964315 7.68296574013 0.0 0.0 -0.174853167225 -0.542402005232
Ring_Mag:EKick02 0.276724960704 -12.7359551761 0.0 0.0 0.0945548469589 -0.738084096328 0.0 0.0 0.0 0.0 0.633092964315 7.39554153433 0.0 0.0 -0.174853167225 -0.463018667312
Ring_Mag:EKick03 0.276724960704 -12.8687831573 0.0 0.0 0.0945548469589 -0.783470422869 0.0 0.0 0.0 0.0 0.633092964315 7.09165691146 0.0 0.0 -0.174853167225 -0.379089147044
Ring_Mag:EKick04 0.276724960704 -13.0162775613 0.0 0.0 0.0945548469589 -0.833868156298 0.0 0.0 0.0 0.0 0.633092964315 6.75421836148 0.0 0.0 -0.174853167225 -0.285892408913
Ring_Mag:EKick05 0.276724960704 -13.1781616633 0.0 0.0 0.0945548469589 -0.889182741769 0.0 0.0 0.0 0.0 0.633092964315 6.38385897735 0.0 0.0 -0.174853167225 -0.183603306086
Ring_Mag:EKick06 0.276724960704 -13.3400457653 0.0 0.0 0.0945548469589 -0.94449732724 0.0 0.0 0.0 0.0 0.633092964315 6.01349959323 0.0 0.0 -0.174853167225 -0.0813142032597
Ring_Mag:EKick07 0.276724960704 -13.5019298673 0.0 0.0 0.0945548469589 -0.99981191271 0.0 0.0 0.0 0.0 0.633092964315 5.64314020911 0.0 0.0 -0.174853167225 0.0209748995669
Ring_Mag:QTH_C10 -2.85638473441 -13.3469318263 0.0 0.0 -0.157380015403 -1.08547714145 0.0 0.0 0.0 0.0 -0.504122505551 4.97677430785 0.0 0.0 -0.227917991806 0.266396370797
Ring_Mag:QTV_C11 -4.03335215871 -8.15036553346 0.0 0.0 -0.243004769139 -0.738982756173 0.0 0.0 0.0 0.0 -0.447280498475 6.33595469572 0.0 0.0 -0.196426699156 0.54675012149
Ring_Mag:EKick08 -2.51038436427 -5.57140433655 0.0 0.0 -0.101664027682 -0.623972737798 0.0 0.0 0.0 0.0 0.809482005721 5.73581574783 0.0 0.0 -0.0838257942802 0.641386325359
Ring_Mag:EKick09 -2.51038436427 -4.29361869513 0.0 0.0 -0.101664027682 -0.572225747708 0.0 0.0 0.0 0.0 0.809482005721 5.32378940691 0.0 0.0 -0.0838257942802 0.684053654647
Ring_Mag:EKick10 -2.51038436427 -3.01332266936 0.0 0.0 -0.101664027682 -0.52037709359 0.0 0.0 0.0 0.0 0.809482005721 4.910953584 0.0 0.0 -0.0838257942802 0.72680480973
Ring_Mag:EKick11 -2.51038436427 -1.74306818103 0.0 0.0 -0.101664027682 -0.468935095583 0.0 0.0 0.0 0.0 0.809482005721 4.5013556891 0.0 0.0 -0.0838257942802 0.769220661636
Ring_Mag:EKick12 -2.51038436427 -0.514737111597 0.0 0.0 -0.101664027682 -0.419190886838 0.0 0.0 0.0 0.0 0.809482005721 4.1052761437 0.0 0.0 -0.0838257942802 0.810236622777
Ring_Mag:EKick13 -2.51038436427 0.663386270556 0.0 0.0 -0.101664027682 -0.371479958646 0.0 0.0 0.0 0.0 0.809482005721 3.72538623842 0.0 0.0 -0.0838257942802 0.849576068033
Ring_Mag:EKick14 -2.51038436427 1.84602834456 0.0 0.0 -0.101664027682 -0.323586035205 0.0 0.0 0.0 0.0 0.809482005721 3.34403926552 0.0 0.0 -0.0838257942802 0.889066399718
RTBT_Mag:ExSptm -2.51038436427 17.6923802852 0.0 0.0 -0.101664027682 0.318149941677 0.0 0.0 0.0 0.0 0.809482005721 -1.76567099832 0.0 0.0 -0.0838257942802 1.41820172129
RTBT_POST_SEPTUM -2.59011992463 26.313456493 0.0 0.0 -0.105611713843 0.6868443505 0.0 0.0 0.0 0.0 0.66845809094 -4.63060071856 0.0 0.0 -0.0230722697591 1.65580832056
RTBT_Mag:QV01 -7.90281477319 33.7385170822 0.0 0.0 -0.25948934599 0.981268820653 0.0 0.0 0.0 0.0 -0.337120637059 -6.23161420086 0.0 0.0 0.251304306306 1.67901760288
RTBT_Diag:BLM02 -10.1046837266 43.043856922 0.0 0.0 -0.322471249168 1.2746966317 0.0 0.0 0.0 0.0 -0.882894798718 -5.38394676994 0.0 0.0 0.403852620298 1.33008033606
RTBT_Mag:QH02 -10.1046837266 43.043856922 0.0 0.0 -0.322471249168 1.2746966317 0.0 0.0 0.0 0.0 -0.882894798718 -5.38394676994 0.0 0.0 0.403852620298 1.33008033606
RTBT_Diag:WS02 4.17388724449 30.2810656556 0.0 0.0 0.102344487436 0.982082146314 0.0 0.0 0.0 0.0 0.817886101543 -8.18396284284 0.0 0.0 -9.69994690288e-05 1.22363473124
RTBT_Diag:BCM02 4.17388724449 27.4970828635 0.0 0.0 0.102344487436 0.913818373194 0.0 0.0 0.0 0.0 0.817886101543 -8.72949287257 0.0 0.0 -9.69994690288e-05 1.22369942989
RTBT_Diag:BLM03 3.48583091685 23.9581551622 0.0 0.0 0.0786174961543 0.827214583874 0.0 0.0 0.0 0.0 0.548864810069 -9.41961037233 0.0 0.0 0.0349047794717 1.22290692522
RTBT_Mag:QV03 3.48583091685 23.9581551622 0.0 0.0 0.0786174961543 0.827214583874 0.0 0.0 0.0 0.0 0.548864810069 -9.41961037233 0.0 0.0 0.0349047794717 1.22290692522
RTBT_Diag:BLM04 -1.5712969702 32.5983535267 0.0 0.0 -0.093109480879 1.29524578293 0.0 0.0 0.0 0.0 -1.772359719 -2.77490645667 0.0 0.0 0.342344397024 -0.0282258289643
RTBT_Mag:QH04 -1.5712969702 32.5983535267 0.0 0.0 -0.093109480879 1.29524578293 0.0 0.0 0.0 0.0 -1.772359719 -2.77490645667 0.0 0.0 0.342344397024 -0.0282258289643
RTBT_Diag:BLM05 7.35793281389 5.33995543891 0.0 0.0 0.258922965635 0.323818816897 0.0 0.0 0.0 0.0 -1.01719284688 1.54835424126 0.0 0.0 0.311269707699 -1.45690738647
RTBT_Mag:QV05 7.35793281389 5.33995543891 0.0 0.0 0.258922965635 0.323818816897 0.0 0.0 0.0 0.0 -1.01719284688 1.54835424126 0.0 0.0 0.311269707699 -1.45690738647
RTBT_Mag:DCV05 5.90325208286 0.588708371341 0.0 0.0 0.1544111179 0.184796973333 0.0 0.0 0.0 0.0 -0.357449893792 1.97171249098 0.0 0.0 -0.254881600403 -1.3916545323
RTBT_Diag:BLM06 5.1334382628 -17.7174794242 0.0 0.0 0.141689090386 -0.294222598233 0.0 0.0 0.0 0.0 -0.492016233855 3.08469947719 0.0 0.0 -0.228304612858 -0.601095776371
RTBT_Mag:QH06 5.1334382628 -17.7174794242 0.0 0.0 0.141689090386 -0.294222598233 0.0 0.0 0.0 0.0 -0.492016233855 3.08469947719 0.0 0.0 -0.228304612858 -0.601095776371
RTBT_Mag:DCH06 -2.09193405891 -17.7709055577 0.0 0.0 0.0167714956946 -0.335553279492 0.0 0.0 0.0 0.0 -1.78802955077 4.13831738034 0.0 0.0 -0.00492764392867 -0.547870053413
RTBT_Diag:BLM07 -1.61155147883 -11.2889698588 0.0 0.0 0.0331894296977 -0.388027026579 0.0 0.0 0.0 0.0 -1.37938612609 9.67867038486 0.0 0.0 -0.0274990696039 -0.532008808506
RTBT_Mag:QV07 -1.61155147883 -11.2889698588 0.0 0.0 0.0331894296977 -0.388027026579 0.0 0.0 0.0 0.0 -1.37938612609 9.67867038486 0.0 0.0 -0.0274990696039 -0.532008808506
RTBT_Diag:BPM07 2.67896022778 -11.8091930575 0.0 0.0 0.188376584926 -0.457108487911 0.0 0.0 0.0 0.0 2.3248387384 9.21687925601 0.0 0.0 -0.222367518779 -0.45144403081
RTBT_Mag:DCV07 2.67896022778 -12.3468978806 0.0 0.0 0.188376584926 -0.494918305778 0.0 0.0 0.0 0.0 2.3248387384 8.75025157347 0.0 0.0 -0.222367518779 -0.406811756645
RTBT_Diag:BLM08 1.77713151716 -20.6406312289 0.0 0.0 0.141307117231 -1.07851786898 0.0 0.0 0.0 0.0 2.25510569807 1.53505144405 0.0 0.0 -0.234545479487 0.283782983462
RTBT_Mag:QH08 1.77713151716 -20.6406312289 0.0 0.0 0.141307117231 -1.07851786898 0.0 0.0 0.0 0.0 2.25510569807 1.53505144405 0.0 0.0 -0.234545479487 0.283782983462
RTBT_Diag:BPM08 -6.27666633486 -18.9489277653 0.0 0.0 -0.283755500985 -1.01596327588 0.0 0.0 0.0 0.0 1.83490811332 0.434032289815 0.0 0.0 -0.370868829834 0.457260473414
RTBT_Mag:DCH08 -6.27666633486 -17.6891129586 0.0 0.0 -0.283755500985 -0.959009574255 0.0 0.0 0.0 0.0 1.83490811332 0.065740542759 0.0 0.0 -0.370868829834 0.531699039725
RTBT_Diag:BLM09 -6.34613335393 1.79713543236 0.0 0.0 -0.28014135227 -0.0782441877713 0.0 0.0 0.0 0.0 1.59831337786 -5.6244393163 0.0 0.0 -0.299959485871 1.68121218458
RTBT_Mag:QV09 -6.34613335393 1.79713543236 0.0 0.0 -0.28014135227 -0.0782441877713 0.0 0.0 0.0 0.0 1.59831337786 -5.6244393163 0.0 0.0 -0.299959485871 1.68121218458
RTBT_Diag:BPM09 -7.6038760211 5.69623915634 0.0 0.0 -0.273823565593 0.0736156816213 0.0 0.0 0.0 0.0 -0.62140730248 -5.78169722988 0.0 0.0 0.348499733705 1.63326040895
RTBT_Diag:BLM10 -6.26285007278 30.79358702 0.0 0.0 -0.231288280115 0.977541488185 0.0 0.0 0.0 0.0 -0.457429876597 -3.73205045053 0.0 0.0 0.327028045003 0.482008661811
RTBT_Mag:QH10 -6.26285007278 30.79358702 0.0 0.0 -0.231288280115 0.977541488185 0.0 0.0 0.0 0.0 -0.457429876597 -3.73205045053 0.0 0.0 0.327028045003 0.482008661811
RTBT_Diag:BPM10 6.06415658271 30.1973778969 0.0 0.0 0.162869352103 0.975935778134 0.0 0.0 0.0 0.0 1.01601706715 -3.96340216842 0.0 0.0 0.160838850163 0.356815809713
RTBT_Diag:BLM11 5.62731198077 10.166313094 0.0 0.0 0.144147538471 0.438121969469 0.0 0.0 0.0 0.0 0.707008404652 -7.31362096478 0.0 0.0 0.153607570086 -0.174577196139
RTBT_Mag:QV11 5.62731198077 10.166313094 0.0 0.0 0.144147538471 0.438121969469 0.0 0.0 0.0 0.0 0.707008404652 -7.31362096478 0.0 0.0 0.153607570086 -0.174577196139
RTBT_Mag:DCV11 2.12865815607 7.79328911253 0.0 0.0 -0.0151891916628 0.414169948084 0.0 0.0 0.0 0.0 -2.06251427675 -6.37200534373 0.0 0.0 0.0759344464572 -0.250250535097
RTBT_Diag:BCM11 2.12865815607 4.38895592475 0.0 0.0 -0.0151891916628 0.438461809662 0.0 0.0 0.0 0.0 -2.06251427675 -3.07345513612 0.0 0.0 0.0759344464572 -0.371691432234
