node_id M11 M12 M13 M14 M21 M22 M23 M34 M31 M32 M33 M34 M41 M42 M43 M44
Begin_Of_RTBT1 2.58389535849 -16.6138127959 0.0 0.0 0.209119861908 -0.957576795635 0.0 0.0 0.0 0.0 -0.819494195906 0.50129270658 0.0 0.0 -0.061453238546 -1.18267334236
Ring_Mag:EKick01 2.58389535849 -17.7068005325 0.0 0.0 0.209119861908 -1.04603449722 0.0 0.0 0.0 0.0 -0.819494195906 0.847938751449 0.0 0.0 -0.061453238546 -1.15667862246
Ring_Mag:EKick02 2.58389535849 -18.8798890253 0.0 0.0 0.209119861908 -1.14097491453 0.0 0.0 0.0 0.0 -0.819494195906 1.21998911639 0.0 0.0 -0.061453238546 -1.12877885216
Ring_Mag:EKick03 2.58389535849 -20.1201587973 0.0 0.0 0.209119861908 -1.24135244824 0.0 0.0 0.0 0.0 -0.819494195906 1.61334633043 0.0 0.0 -0.061453238546 -1.09928129766
Ring_Mag:EKick04 2.58389535849 -21.4973750234 0.0 0.0 0.209119861908 -1.35281333464 0.0 0.0 0.0 0.0 -0.819494195906 2.05013673684 0.0 0.0 -0.061453238546 -1.06652672151
Ring_Mag:EKick05 2.58389535849 -23.0089538081 0.0 0.0 0.209119861908 -1.47514845386 0.0 0.0 0.0 0.0 -0.819494195906 2.52954084145 0.0 0.0 -0.061453238546 -1.03057657696
Ring_Mag:EKick06 2.58389535849 -24.5205325928 0.0 0.0 0.209119861908 -1.59748357307 0.0 0.0 0.0 0.0 -0.819494195906 3.00894494605 0.0 0.0 -0.061453238546 -0.994626432414
Ring_Mag:EKick07 2.58389535849 -26.0321113775 0.0 0.0 0.209119861908 -1.71981869229 0.0 0.0 0.0 0.0 -0.819494195906 3.48834905066 0.0 0.0 -0.061453238546 -0.958676287865
Ring_Mag:QTH_C10 -4.00855529371 -28.4225553252 0.0 0.0 -0.236748939783 -1.92812853331 0.0 0.0 0.0 0.0 -1.8561804676 4.77031147448 0.0 0.0 0.144445675576 -0.909960476971
Ring_Mag:QTV_C11 -6.23544947423 -19.4639665242 0.0 0.0 -0.38307620269 -1.35614640457 0.0 0.0 0.0 0.0 -1.60730774097 7.49162807508 0.0 0.0 0.126651912278 -1.21248033099
