node_id position sig_11 sig_12 sig_13 sig_14 sig_22 sig_23 sig_24 sig_33 sig_34 sig_44
RTBT_Diag:BLM06 40.44 321.986044138 61.9570675106 4.50156916581 -0.0401664082329 15.0601347177 -0.375659216676 -0.162716171701 58.6357362136 -6.19795051355 12.9439309901
RTBT_Mag:QH06 40.64 321.986044138 61.9570675106 4.50156916581 -0.0401664082329 15.0601347177 -0.375659216676 -0.162716171701 58.6357362136 -6.19795051355 12.9439309901
RTBT_Mag:DCH06 41.19 282.214623544 -59.995807843 3.90313416439 1.18059626973 16.3349860764 -2.61057337033 -0.981160268729 82.6609369042 29.8982700106 19.5312192509
RTBT_Diag:BLM07 44.30 67.282837305 -6.44065982342 -9.99082347277 -1.44573871373 15.6348502607 -6.0672347587 -0.803143926529 455.541359941 71.2247534793 12.7178964419
RTBT_Mag:QV07 44.50 67.282837305 -6.44065982342 -9.99082347277 -1.44573871373 15.6348502607 -6.0672347587 -0.803143926529 455.541359941 71.2247534793 12.7178964419
RTBT_Diag:BPM07 44.85 82.5026648556 30.2347849853 -14.0717427655 3.55531699179 23.3279399386 -9.98105410257 2.57490339566 420.096446978 -98.5606791721 24.8389861101
RTBT_Mag:DCV07 45.06 95.5795460724 34.9170291222 -15.257745323 4.07213615194 23.3279399386 -9.46423494242 2.57490339566 381.532096781 -93.575146914 24.8389861101
RTBT_Diag:BLM08 48.16 536.000407619 83.8778499317 -7.18355698819 11.7252027592 15.0111242122 -1.15994302627 1.99735787975 40.0157911392 -14.7201009707 23.4218461871
RTBT_Mag:QH08 48.36 536.000407619 83.8778499317 -7.18355698819 11.7252027592 15.0111242122 -1.15994302627 1.99735787975 40.0157911392 -14.7201009707 23.4218461871
RTBT_Diag:BPM08 48.72 490.196006541 -121.638518345 -1.26340020301 9.5180079688 32.2450691595 0.372176844292 -2.21213767448 39.8901495422 11.5184640955 21.3896753319
RTBT_Mag:DCH08 48.92 442.665927795 -115.166481534 0.632579930332 9.07400096761 32.2450691595 -0.0718301569034 -2.21213767448 45.3756903561 15.81167139 21.3896753319
RTBT_Diag:BLM09 52.02 38.4614822021 -13.4420999895 7.26074267181 1.9039568898 30.97033633 -6.6170813369 -1.83813215642 348.933095362 67.4251897557 15.0937776213
RTBT_Mag:QV09 52.22 38.4614822021 -13.4420999895 7.26074267181 1.9039568898 30.97033633 -6.6170813369 -1.83813215642 348.933095362 67.4251897557 15.0937776213
RTBT_Diag:BPM09 52.58 41.7899312482 16.9411485085 4.408633039 -0.623622088392 31.0476103083 -4.47640444638 0.463639792311 335.355895465 -65.0998890456 14.7859571081
RTBT_Diag:BLM10 55.88 491.836487064 98.0307217161 -7.38274020215 0.584124251559 21.5935532782 -2.62745025577 0.309143263128 66.6998183394 -13.3181513999 13.4623378534
RTBT_Mag:QH10 56.08 491.836487064 98.0307217161 -7.38274020215 0.584124251559 21.5935532782 -2.62745025577 0.309143263128 66.6998183394 -13.3181513999 13.4623378534
RTBT_Diag:BPM10 56.44 471.633025694 -95.3304818298 -8.49228651138 -2.44311481017 21.4115110757 0.512671308248 0.235517471768 72.6315298965 19.5469900256 15.1813840789
RTBT_Diag:BLM11 59.74 75.5384619506 -21.3695781839 -12.2999341826 -1.14702621732 19.4223422253 0.767829077518 0.132381770578 366.890752374 54.1740934915 9.96316945713
RTBT_Mag:QV11 59.94 75.5384619506 -21.3695781839 -12.2999341826 -1.14702621732 19.4223422253 0.767829077518 0.132381770578 366.890752374 54.1740934915 9.96316945713
RTBT_Mag:DCV11 60.50 81.3147986631 17.8525248459 -12.3356448309 4.10117215054 16.346195928 -3.41807243909 1.19699218654 303.467075037 -77.0427424744 21.9336694094
RTBT_Diag:BCM11 62.10 180.226306885 43.9947671469 -8.18160730576 6.01550499658 16.346195928 -1.50373959305 1.19699218654 113.140406977 -41.9645320593 21.9336694094
RTBT_Diag:BLM12 63.60 349.124231522 57.5121509537 1.31961760518 7.84646871868 12.3684411017 0.256279203764 0.957337768047 36.5659014149 -7.79526412054 21.3676798604
RTBT_Mag:QH12 63.80 349.124231522 57.5121509537 1.31961760518 7.84646871868 12.3684411017 0.256279203764 0.957337768047 36.5659014149 -7.79526412054 21.3676798604
RTBT_Mag:DCV13 68.45 133.505102509 -7.71353116454 12.4857685316 2.43536470116 8.01447682777 -6.96525617552 -1.41845541684 577.571539921 110.796300976 22.5017711992
RTBT_Diag:BPM13 68.65 130.731547214 -6.10491346253 11.5194118436 2.15066084062 8.01447682777 -7.24996003606 -1.41845541684 622.954786254 115.31272148 22.5017711992
RTBT_Diag:BLM13 68.80 129.202766386 -1.27987991463 10.6907234213 1.63616055675 7.833524841 -7.1647117328 -1.16644919423 658.525196883 100.573029497 16.4541867889
RTBT_Mag:QV13 69.00 129.202766386 -1.27987991463 10.6907234213 1.63616055675 7.833524841 -7.1647117328 -1.16644919423 658.525196883 100.573029497 16.4541867889
RTBT_Diag:BLM_Mov01 69.70 180.944032911 44.2179842456 5.59080549461 -0.64577809995 16.3901791645 -4.76034422213 0.416140226369 616.558552456 -63.0251083236 7.61116132935
Begin_Of_RTBT2 70.00 209.195520508 49.1759806626 3.99354323249 -0.519896513754 16.3901791645 -4.63446263594 0.416140226369 579.125073642 -60.7227472438 7.61116132935
RTBT_Mag:DH13 71.49 234.680064178 53.2538572387 2.7368983553 -0.416360825433 16.3901791645 -4.53092694762 0.416140226369 549.38057646 -58.829090305 7.61116132935
RTBT_Diag:BLM14 73.68 714.872221995 70.9687376578 -9.2010515962 0.81358607106 8.45890569826 -2.82183865258 0.330763888613 235.542877631 -27.6864206734 6.31350112214
RTBT_Mag:QH14 73.88 714.872221995 70.9687376578 -9.2010515962 0.81358607106 8.45890569826 -2.82183865258 0.330763888613 235.542877631 -27.6864206734 6.31350112214
RTBT_Mag:DCH14 74.44 676.372273139 -64.6367147983 -10.6635600867 -1.0007959331 7.67089381601 -0.930333366366 -0.0172087806725 243.107860999 19.7217025683 4.56385030152
RTBT_Diag:BCM14 75.99 494.533280986 -52.7545002773 -13.6961701371 -1.02745233436 7.67089381601 -0.956989767628 -0.0172087806725 315.156202533 26.7911066854 4.56385030152
RTBT_Diag:BLM15 78.08 307.514030035 -30.3780396001 -17.9280471212 -0.696462569597 6.28686852805 -1.35988824232 -0.0111302851615 446.946642269 27.1727385624 3.26419289361
RTBT_Mag:QV15 78.28 307.514030035 -30.3780396001 -17.9280471212 -0.696462569597 6.28686852805 -1.35988824232 -0.0111302851615 446.946642269 27.1727385624 3.26419289361
RTBT_Diag:BPM15 78.64 312.09092429 28.0379887305 -19.0114268699 2.89314659533 5.75666787991 -4.5631864808 0.733744737258 423.262794312 -53.0172521988 8.34325957939
RTBT_Mag:DCV15 78.84 323.578071784 29.1934325673 -19.3170675344 3.04041943653 5.75666787991 -4.41591363961 0.733744737258 402.316302268 -51.3426431956 8.34325957939
RTBT_Diag:BLM16 83.87 762.778262259 44.551493344 -7.6433509384 6.5921471376 3.92684308771 -0.585866414951 0.603097336528 96.9003430263 -7.60723370282 8.03332901442
RTBT_Mag:QH16 84.07 762.778262259 44.551493344 -7.6433509384 6.5921471376 3.92684308771 -0.585866414951 0.603097336528 96.9003430263 -7.60723370282 8.03332901442
RTBT_Diag:BLM_Mov02 84.27 754.930330784 -63.7961810919 -5.19513704412 5.72990428231 6.72966431757 0.386972957298 -0.282908999304 97.5334714498 9.22008938019 8.25944538563
RTBT_Diag:BPM16 84.43 731.746066874 -75.841093208 -4.25062237977 5.58350283662 9.2413840163 0.420659012688 -0.376693967323 101.071013125 12.3052562986 8.62741589448
RTBT_Mag:DCH16 84.63 701.673627921 -73.9862180565 -3.06067857288 5.50789508367 9.2413840163 0.34505125973 -0.376693967323 106.358252574 14.0368994524 8.62741589448
RTBT_Diag:BLM17 89.66 191.140052849 -23.277575462 16.8586967856 3.24625294541 8.12137740713 -1.1809970367 -0.271751853061 465.881260147 47.2744178628 6.34374715108
RTBT_Mag:QV17 89.86 191.140052849 -23.277575462 16.8586967856 3.24625294541 8.12137740713 -1.1809970367 -0.271751853061 465.881260147 47.2744178628 6.34374715108
RTBT_Diag:BPM17 90.22 191.586966778 16.9744049392 17.9819472603 -0.196529076157 6.77815110444 2.19685924322 -0.0655832031542 457.747370603 -43.9889024797 5.80142245362
RTBT_Mag:DCV17 90.42 198.674033543 18.33487476 18.3807994373 -0.209692543195 6.77815110444 2.18369577618 -0.0655832031542 440.3227102 -42.8244757733 5.80142245362
RTBT_Diag:BPM18 95.30 538.925474776 51.4047012893 26.4506245227 -0.529665514899 6.77815110444 1.86372280448 -0.0655832031542 160.545564885 -14.5199969843 5.80142245362
RTBT_Diag:BLM18 95.45 554.50642665 40.4015294125 26.6569168264 0.0400130263656 4.76596562146 1.27579096729 -0.0261290054543 156.332258582 -10.2188105301 5.27713492191
RTBT_Mag:QH18 95.65 554.50642665 40.4015294125 26.6569168264 0.0400130263656 4.76596562146 1.27579096729 -0.0261290054543 156.332258582 -10.2188105301 5.27713492191
RTBT_Diag:BLM19a 101.24 117.005063095 -10.7786381265 9.8902743325 0.682053991748 9.62910490777 -8.25806130145 -0.64507924078 624.599853636 52.4293030682 5.55458688079
RTBT_Mag:QV19 101.44 117.005063095 -10.7786381265 9.8902743325 0.682053991748 9.62910490777 -8.25806130145 -0.64507924078 624.599853636 52.4293030682 5.55458688079
RTBT_Diag:BPM19 101.80 120.455398687 13.4521651992 5.64763436979 -0.597762086045 9.8910945375 -6.84354284581 0.591972363255 614.653056416 -50.2539197876 5.28105856249
RTBT_Mag:DCV19 102.00 126.253948179 15.4374463482 4.17790855532 -0.478944945127 9.8910945375 -6.72472570489 0.591972363255 594.692479209 -49.1939373993 5.28105856249
RTBT_Diag:BLM19b 104.44 260.752321007 39.6061973753 -9.88971552655 0.967531236874 9.8910945375 -5.27824952289 0.591972363255 385.814298681 -36.2897447366 5.28105856249
RTBT_Diag:BLM20 107.04 531.843259191 53.6697256393 -17.0850681848 2.12744855817 7.31590439547 -3.37685001536 0.464244075195 233.459434316 -17.5319952374 4.40304840347
RTBT_Mag:QH20 107.24 531.843259191 53.6697256393 -17.0850681848 2.12744855817 7.31590439547 -3.37685001536 0.464244075195 233.459434316 -17.5319952374 4.40304840347
RTBT_Mag:DCH20 107.79 503.020844264 -48.4193614739 -17.9420717196 -1.18674732905 6.66952391977 0.0977964653486 0.0481341670183 257.720579109 31.8605467847 6.73464563813
RTBT_Diag:WS20 112.05 211.754200348 -20.0455660163 -21.7035751059 -0.981972741551 6.66952391977 0.30257105285 0.0481341670183 650.693504892 60.5113860521 6.73464563813
RTBT_Diag:BLM21a 112.83 184.697437064 -11.4556920612 -22.2045060017 -0.538099482251 6.18150357779 -0.0670994736009 0.0320412798513 748.561963702 52.0407521459 4.58051889183
RTBT_Mag:QV21 113.03 184.697437064 -11.4556920612 -22.2045060017 -0.538099482251 6.18150357779 -0.0670994736009 0.0320412798513 748.561963702 52.0407521459 4.58051889183
RTBT_Diag:BLM_Mov03 113.23 187.227015096 17.9028145119 -22.432380312 2.79840886813 7.108940738 -3.27791035556 0.442240201561 746.243933018 -57.7220663996 5.4303949455
RTBT_Diag:BPM21 113.38 193.89267815 22.5545864162 -22.4943087752 3.29424296926 7.83518165986 -3.60495566847 0.561171582299 724.865128942 -70.1923053806 7.79113498729
RTBT_Mag:DCV21 113.58 203.262369655 24.1272170678 -22.534065744 3.40687796223 7.83518165986 -3.4923206755 0.561171582299 697.001846697 -68.6285155127 7.79113498729
RTBT_Diag:BLM21b 115.62 334.22697026 40.1030427798 -20.3752316404 4.55109896214 7.83518165986 -2.3480996756 0.561171582299 449.528044548 -52.7425003495 7.79113498729
RTBT_Diag:WS21 117.27 487.336384012 52.9895660558 -15.2339682087 5.47405786354 7.83518165986 -1.42514077419 0.561171582299 297.112180804 -39.9284206359 7.79113498729
RTBT_Diag:BPM22 118.46 625.195223532 62.3541751756 -9.59306719224 6.14477013871 7.83518165986 -0.754428499026 0.561171582299 212.79694413 -30.6164560991 7.79113498729
RTBT_Diag:BLM22a 118.62 644.116615491 49.5668775666 -8.73975351347 6.03550682653 5.38310960427 -0.477662584396 0.415401048332 203.668267419 -24.9765970965 6.6008944451
RTBT_Mag:QH22 118.82 644.116615491 49.5668775666 -8.73975351347 6.03550682653 5.38310960427 -0.477662584396 0.415401048332 203.668267419 -24.9765970965 6.6008944451
RTBT_Diag:BLM22b 122.44 244.142008588 -39.6810889139 5.82408586377 2.64200241438 10.5883613384 -0.943878811705 -0.556533189583 362.108945803 32.2948716457 4.87013946379
RTBT_Diag:BLM23 124.41 129.039791612 -16.4658331754 7.00998883882 1.41895816013 9.93180966561 -1.9094768012 -0.493158370277 507.719868293 32.5749328769 3.50919610543
RTBT_Mag:QV23 124.61 129.039791612 -16.4658331754 7.00998883882 1.41895816013 9.93180966561 -1.9094768012 -0.493158370277 507.719868293 32.5749328769 3.50919610543
RTBT_Diag:BPM23 124.97 127.163487139 8.98922830657 6.63986921746 0.144046214197 8.58171820796 -0.91604594792 -0.132460430287 488.953798506 -49.6344345731 6.51214785047
RTBT_Mag:DCV23 125.17 131.117739121 10.711699295 6.47958174746 0.117459551392 8.58171820796 -0.942632610725 -0.132460430287 469.291495808 -48.3273553294 6.51214785047
RTBT_Diag:WS23 129.34 370.208997603 46.5462598719 0.724291259443 -0.435653612909 8.58171820796 -1.49574577503 -0.132460430287 179.2398861 -21.1346707203 6.51214785047
RTBT_Diag:BLM24 130.20 456.013667433 44.000787871 -1.03253986851 -0.571281877786 6.46152633379 -1.58882185448 -0.155052753522 147.896922229 -12.3267414115 5.89945262694
RTBT_Mag:QH24 130.40 456.013667433 44.000787871 -1.03253986851 -0.571281877786 6.46152633379 -1.58882185448 -0.155052753522 147.896922229 -12.3267414115 5.89945262694
RTBT_Diag:BPM24 130.76 446.196800444 -44.1585527282 -2.30244240968 -1.01021915449 6.63485879667 -1.42822609843 -0.301963851907 154.861820854 19.6744423846 7.15247960771
RTBT_Diag:WS24 135.06 188.956913053 -15.5957510029 -18.3960513063 -2.3101614584 6.63485879667 -2.72816840234 -0.301963851907 456.811815909 50.4655809966 7.15247960771
RTBT_Diag:BLM25 135.84 168.809974447 -7.32408827791 -22.5120780897 -2.13534177769 6.30363969907 -3.37368440936 -0.286797258591 539.445969908 46.1557035997 5.28488758161
RTBT_Mag:QV25 136.04 168.809974447 -7.32408827791 -22.5120780897 -2.13534177769 6.30363969907 -3.37368440936 -0.286797258591 539.445969908 46.1557035997 5.28488758161
RTBT_Diag:BLM_Mov04 136.24 173.845193775 20.1573257462 -24.7387245436 1.31700266654 8.14973792426 -6.85052692711 0.394916447522 544.741532346 -33.1766888852 3.34333791307
RTBT_Diag:BPM25 136.40 181.17632321 24.738331988 -25.5885424842 1.85517269769 8.95514396261 -7.22442907799 0.552986969593 531.904394624 -42.4274677756 4.73891996354
RTBT_Diag:BCM25 139.00 370.794411924 48.062899953 -35.8218765884 3.29548255869 8.95514396261 -5.78411921699 0.552986969593 343.039783682 -30.0844768386 4.73891996354
RTBT_Diag:BLM26 141.63 679.340956823 25.0183063772 -38.5449953782 2.07832094028 2.40879138077 -1.72570412204 0.112443495032 219.59820437 -2.64681559093 3.31317811724
RTBT_Mag:QH26 141.83 679.340956823 25.0183063772 -38.5449953782 2.07832094028 2.40879138077 -1.72570412204 0.112443495032 219.59820437 -2.64681559093 3.31317811724
RTBT_Diag:BLM27 147.77 126.444882519 70.8302170538 25.5586872327 0.162088848736 47.6681579771 21.1945021522 0.105162892216 1510.94897114 26.4276817849 0.939134758459
RTBT_Mag:QV27 147.97 126.444882519 70.8302170538 25.5586872327 0.162088848736 47.6681579771 21.1945021522 0.105162892216 1510.94897114 26.4276817849 0.939134758459
RTBT_Diag:BPM27 148.80 392.264091488 190.404286747 44.8346599633 -10.5589292372 94.9979062768 24.6096455961 -5.81244674536 1162.41253069 -255.229564362 56.660343138
RTBT_Diag:BLM28 149.76 820.427866475 184.19747107 53.1073349698 -9.40009419248 42.5865390044 13.354421469 -2.37783324563 750.318938859 -112.854984515 17.9347863495
RTBT_Mag:QH28 149.96 820.427866475 184.19747107 53.1073349698 -9.40009419248 42.5865390044 13.354421469 -2.37783324563 750.318938859 -112.854984515 17.9347863495
RTBT_Mag:DCH28 150.97 872.027854583 -48.9865777802 56.9128017393 4.81537767025 3.9106087863 -1.89901272755 -0.173810288094 820.492432411 91.4880504407 11.0794753819
RTBT_Mag:DCV28 150.97 872.027854583 -48.9865777802 56.9128017393 4.81537767025 3.9106087863 -1.89901272755 -0.173810288094 820.492432411 91.4880504407 11.0794753819
RTBT_Diag:BLM29 154.28 604.635337558 10.2771793631 64.6811087201 -0.691342718715 1.84589840148 2.536871779 -0.0386730355274 1512.68398693 10.5241720613 0.549566556723
RTBT_Mag:QV29 154.48 604.635337558 10.2771793631 64.6811087201 -0.691342718715 1.84589840148 2.536871779 -0.0386730355274 1512.68398693 10.5241720613 0.549566556723
RTBT_Diag:BPM29 155.30 784.175245856 138.473662153 65.5816404651 -13.7652373761 25.7409682392 12.5449272695 -2.64451251117 1201.18863006 -224.104726229 42.410899817
RTBT_Diag:BLM30 156.27 1063.82223256 123.188299063 61.9612932401 -13.8121605211 15.2147901388 7.76772953121 -1.74361586893 817.463167239 -152.509133997 29.3341636003
RTBT_Mag:QH30 156.47 1063.82223256 123.188299063 61.9612932401 -13.8121605211 15.2147901388 7.76772953121 -1.74361586893 817.463167239 -152.509133997 29.3341636003
RTBT_Mag:DCH30 157.48 1206.37729434 31.5937228104 53.3027918369 -9.52421381904 1.66501667252 1.78088005247 -0.332234931385 584.618722977 -71.5345546617 9.98557626319
RTBT_Mag:DCV30 157.48 1206.37729434 31.5937228104 53.3027918369 -9.52421381904 1.66501667252 1.78088005247 -0.332234931385 584.618722977 -71.5345546617 9.98557626319
RTBT_Diag:Harp30 158.55 1275.9806503 33.3774485116 44.6260915815 -9.8801357721 1.66501667252 1.42495809942 -0.332234931385 442.809555867 -60.8370467532 9.98557626319
RTBT_Diag:BPM30 158.81 1293.75400845 33.8178504165 42.3664279554 -9.96801290815 1.66501667252 1.33708096336 -0.332234931385 411.325002372 -58.1958318749 9.98557626319
RTBT_Vac:VIW 165.74 1842.20426781 45.3522417603 -33.3682999462 -12.2695680697 1.66501667252 -0.964474198165 -0.332234931385 84.2319617109 10.9791777894 9.98557626319
RTBT:Tgt 168.07 2062.11233718 49.2237385273 -65.9363414702 -13.0420807321 1.66501667252 -1.73698686062 -0.332234931385 189.277097776 34.1976397165 9.98557626319
