node_id position alpha_x alpha_y beta_x beta_y
RTBT_Mag:QV19 101.44 0.33703511689 -1.72513908884 4.00583387178 21.8632593029
RTBT_Diag:BPM19 101.80 -0.468289386367 1.85621722894 4.14561012143 21.3975247715
RTBT_Mag:DCV19 102.00 -0.527322811919 1.8145169572 4.3454434282 20.6607570301
RTBT_Diag:BLM19b 104.44 -1.24599390047 1.30685914466 8.67851798849 13.0337182244
RTBT_Diag:BLM20 107.04 -1.6363940648 0.601950371664 17.0920325334 7.66436878301
RTBT_Mag:QH20 107.24 -1.6363940648 0.601950371664 17.0920325334 7.66436878301
RTBT_Mag:DCH20 107.79 1.63346415031 -1.03840730178 16.0380362538 8.43561321535
RTBT_Diag:WS20 112.05 0.660436857195 -2.0865297703 6.27921706827 21.7298642545
RTBT_Diag:BLM21a 112.83 0.383110642798 -1.81828052504 5.39261873995 25.1137841392
RTBT_Mag:QV21 113.03 0.383110642798 -1.81828052504 5.39261873995 25.1137841392
RTBT_Diag:BLM_Mov03 113.23 -0.481644730031 1.8657355017 5.43127933379 25.0944220472
RTBT_Diag:BPM21 113.38 -0.619587753239 2.28614777545 5.61336551965 24.3988085962
RTBT_Mag:DCV21 113.58 -0.669070704697 2.23492642069 5.87201731337 23.49136571
RTBT_Diag:BLM21b 115.62 -1.17175136107 1.71458590995 9.62542773396 15.438365361
RTBT_Diag:WS21 117.27 -1.57722686484 1.29486550089 14.1466722221 10.4887206256
RTBT_Diag:BPM22 118.46 -1.87188505302 0.989855570253 18.2690507863 7.7580220014
RTBT_Diag:BLM22a 118.62 -1.50060879436 0.787891244487 18.8378917426 7.46391948089
RTBT_Mag:QH22 118.82 -1.50060879436 0.787891244487 18.8378917426 7.46391948089
RTBT_Diag:BLM22b 122.44 1.12837991301 -1.40945146185 7.458753967 14.6164919584
RTBT_Diag:BLM23 124.41 0.451242007455 -1.42781171338 4.20044703883 20.9406561203
RTBT_Mag:QV23 124.61 0.451242007455 -1.42781171338 4.20044703883 20.9406561203
RTBT_Diag:BPM23 124.97 -0.371825070316 1.9777378386 4.22872628316 20.253834064
RTBT_Mag:DCV23 125.17 -0.425851619815 1.92906576192 4.38883116234 19.4696838861
RTBT_Diag:WS23 129.34 -1.54982855402 0.916484132259 12.6386512047 7.58756103067
RTBT_Diag:BLM24 130.20 -1.44432207665 0.57347179064 15.483095383 6.19873240634
RTBT_Mag:QH24 130.40 -1.44432207665 0.57347179064 15.483095383 6.19873240634
RTBT_Diag:BPM24 130.76 1.54904034745 -0.735526805162 15.093190768 6.41141795181
RTBT_Diag:WS24 135.06 0.579409494345 -1.77023426568 5.93029933706 17.1986191313
RTBT_Diag:BLM25 135.84 0.308921105449 -1.58941700491 5.16784503925 20.0897719477
