46.5991896598 143.278372767
47.3919931752 151.77037825
42.4531214062 143.310397994
42.8954410684 159.229418254
47.64198737 187.280451034
44.1870107443 184.17192249
44.931081978 196.519070469
47.6549649807 207.60332479
52.6672950093 215.122164078
55.4450989553 183.805720656
61.5356000234 196.125222493
76.1614185149 278.034098367
78.3737520227 187.146923425
78.0759089537 248.718273078
86.0277993702 213.992794329
55.3191391473 69.301065829
59.1500016562 153.382417972
53.9100121933 140.005521564
54.5783770482 154.850448607
55.207082309 160.945199703
55.6273683986 174.382086921
58.2517779049 197.915398015
59.3200754152 134.495031672
58.9904111911 222.281669029
58.5533907881 188.673089634
68.6544874993 177.872427234
73.3137309193 192.426704825
78.1030533748 204.82048877
83.7975184383 207.145900815
90.1828030396 295.718017546
67.4353948653 65.7673891565
70.9796268098 153.461893256
64.6076523819 131.975115791
64.6332441533 134.094890139
65.2935919924 155.278668303
65.5408226298 163.797454765
67.9296323283 160.067920932
70.1191412751 148.188629727
72.890601315 157.105131294
72.016517133 184.073103337
76.3668782173 264.1331617
76.4954870742 192.345527846
78.1700165698 249.255371111
86.0087278671 217.064088821
96.9748215331 302.86252616
82.1759631418 56.1343554855
83.2532681427 150.270535181
76.6400210442 101.557275741
77.358107297 132.839434912
78.435598131 155.839146768
79.6977633608 115.82943844
79.3240933172 160.534308056
83.2959407776 215.217377251
86.6170834028 152.018921566
86.6868431207 254.681090445
87.7150330167 182.408142339
83.8542358112 225.399382469
84.3901569055 241.413229095
91.3874547679 210.219371152
101.121741054 309.415204787
93.0619628863 135.710787795
93.0241393614 59.7677354054
89.1100425139 113.304328836
91.5002874299 89.222056101
91.5668918922 103.218530085
90.5687178055 141.340458204
96.5709297856 206.363738356
99.6551830396 226.447351767
99.0417036365 153.927681905
100.101320482 166.183608642
98.6771321128 263.952659743
96.4933585527 219.354216417
96.6806396925 240.20093664
104.538503631 204.523861988
104.305338873 225.140136604
107.076058753 107.539772712
103.659649394 94.1994493875
102.150769761 104.501625374
102.637703479 106.776103168
102.592545992 123.945906277
103.613902825 135.522019092
111.884271473 212.735717455
112.080952019 228.15689437
113.887374696 248.841091514
112.807231401 165.88345716
112.702263131 179.980185698
109.432592766 269.461796349
115.489711151 192.290382872
112.559499274 216.85599534
117.496171939 312.57100946
120.803973911 47.6968081696
121.408020936 147.865949591
118.990958627 155.116450332
115.331673831 111.594893711
115.850823771 124.214308445
119.870354335 184.440035517
124.314358748 211.706819474
125.052590671 135.292393628
123.72401553 156.708112729
121.64055755 178.816787988
122.516207276 182.28033921
120.70318733 209.028950371
122.899271346 206.33510101
130.817933705 306.957353859
125.102845061 222.596552493
133.393649201 48.4925578191
134.765618253 145.607671855
131.352387498 153.671832853
128.014624685 116.665502645
128.325657503 136.601740232
134.222687163 194.126613022
131.182495378 187.99553927
136.041325764 137.595100343
134.673182214 158.100528666
134.885872543 173.680210451
134.122878318 185.89169868
131.252975825 246.674750564
133.786519932 202.268070118
135.511894589 211.391019801
133.717577509 222.742997794
144.305880117 125.345555128
146.830113613 144.277943108
143.156595185 148.227476057
143.415168563 151.455180336
145.438119605 177.420337759
146.638754653 194.26333244
145.605556293 121.256308336
146.929791529 139.925272993
149.227345792 253.381262769
147.230970786 175.520161352
144.96044668 186.674690858
144.029267146 198.899803607
145.80549007 201.911807986
143.670807359 222.335504875
145.213526057 215.719104906
158.133350511 131.776357403
159.216142399 145.541134088
154.361243524 142.320575466
155.776621221 160.415803477
155.225616244 165.747215137
155.92579838 187.103497791
156.707950202 125.834602635
158.027578456 142.330402775
156.741696915 163.642775379
157.416912794 176.708648763
154.863126203 189.289231933
154.204499033 198.632771135
153.493066649 209.767271647
153.371465949 220.595583541
155.31609247 216.257732552
170.343518267 52.3441038715
171.471157631 147.631866657
166.350738625 143.503882465
166.401679749 155.577504248
170.67072579 181.146004936
165.762389788 156.7522175
166.314325801 147.304112747
168.305611587 152.58734326
167.939292097 166.376311111
167.619939357 177.734720869
166.039272043 189.245419243
164.330699767 264.908950415
165.619421604 204.87611896
167.031310097 210.557978689
166.929983209 217.063874262
178.685286947 54.5503481867
179.50734103 63.2927072115
176.544767485 122.862300032
178.041487622 83.6376995764
178.832356442 95.978520189
180.392610067 110.298838993
180.578101528 145.901307316
181.171910868 153.838816227
180.08683314 173.429085475
179.360429318 179.293769449
178.394529072 190.330291717
175.351139449 267.360089581
176.152555005 215.764305429
176.913550628 218.651685935
178.438235672 221.053263778
187.98445188 80.0746258626
192.392654943 115.115227417
193.382579422 70.4658350714
191.85789092 89.4324000451
191.171171012 118.630198115
192.947493545 122.843261835
196.477067082 212.682369042
192.265491845 186.857160602
193.022416879 245.944429769
194.095343382 269.195925698
191.417030284 207.601331296
190.695990258 257.241372413
190.582577736 266.380597751
191.611312055 224.254819461
192.339187673 227.020049051
204.221869179 118.637186121
213.554010837 138.477430286
215.533954072 148.41399866
215.747038732 157.787297838
217.738440135 168.333354487
216.770520326 183.214334069
218.800039497 211.757425434
212.805386056 240.17263283
207.984461307 251.834426121
208.159881042 277.661996044
199.033845705 228.276010599
198.55701738 269.393617318
196.797716129 262.340336077
195.457370212 270.194947794
195.12929728 229.714790626
25.1732438917 77.3623731326
25.1732438916 77.362373132
25.1732438925 77.3623731432
25.5649337814 73.2030430389
25.7671399022 82.5744879174
28.5264091993 85.4824236307
39.3384071048 192.209168144
39.3384071192 192.209168169
39.3384071154 192.209168165
39.3384071187 192.209168177
39.3384071143 192.209168161
42.5491093811 197.332616577
45.000008736 202.664278669
47.8519348539 207.677755631
50.8786608675 213.0856667
