RTBT_Diag:WS20 2.76084679147 3.90518531118
RTBT_Diag:WS20 2.76084679147 3.90518531118
RTBT_Diag:WS20 2.76084679147 3.90518531118
RTBT_Diag:WS20 2.76084679147 3.90518531118
RTBT_Diag:WS20 2.76084679147 3.90518531118
RTBT_Diag:WS20 2.76084679147 3.90518531118
RTBT_Diag:WS20 2.76084679147 3.90518531118
RTBT_Diag:WS20 2.76084679147 3.90518531118
RTBT_Diag:WS20 2.76084679147 3.90518531118
RTBT_Diag:WS20 2.76084679147 3.90518531118
RTBT_Diag:WS21 3.44940134857 4.20592668776
RTBT_Diag:WS21 3.44940134857 4.20592668776
RTBT_Diag:WS21 3.44940134857 4.20592668776
RTBT_Diag:WS21 3.44940134857 4.20592668776
RTBT_Diag:WS21 3.44940134857 4.20592668776
RTBT_Diag:WS21 3.44940134857 4.20592668776
RTBT_Diag:WS21 3.44940134857 4.20592668776
RTBT_Diag:WS21 3.44940134857 4.20592668776
RTBT_Diag:WS21 3.44940134857 4.20592668776
RTBT_Diag:WS21 3.44940134857 4.20592668776
RTBT_Diag:WS23 4.98283772743 5.25012273759
RTBT_Diag:WS23 4.98283772743 5.25012273759
RTBT_Diag:WS23 4.98283772743 5.25012273759
RTBT_Diag:WS23 4.98283772743 5.25012273759
RTBT_Diag:WS23 4.98283772743 5.25012273759
RTBT_Diag:WS23 4.98283772743 5.25012273759
RTBT_Diag:WS23 4.98283772743 5.25012273759
RTBT_Diag:WS23 4.98283772743 5.25012273759
RTBT_Diag:WS23 4.98283772743 5.25012273759
RTBT_Diag:WS23 4.98283772743 5.25012273759
RTBT_Diag:WS24 5.55228980934 5.88826832618
RTBT_Diag:WS24 5.55228980934 5.88826832618
RTBT_Diag:WS24 5.55228980934 5.88826832618
RTBT_Diag:WS24 5.55228980934 5.88826832618
RTBT_Diag:WS24 5.55228980934 5.88826832618
RTBT_Diag:WS24 5.55228980934 5.88826832618
RTBT_Diag:WS24 5.55228980934 5.88826832618
RTBT_Diag:WS24 5.55228980934 5.88826832618
RTBT_Diag:WS24 5.55228980934 5.88826832618
RTBT_Diag:WS24 5.55228980934 5.88826832618
