RTBT_Mag:QH18 RTBT_Mag:QV19 RTBT_Mag:QH26 RTBT_Mag:QV27 RTBT_Mag:QH28 RTBT_Mag:QV29 RTBT_Mag:QH30 
1.91657436178 -2.12474644252 2.41015452395 -1.31675910084 1.90252022854 -1.13285244245 0.420553141233 
1.90451631551 -2.10661436633 2.23707157374 -1.39820786675 1.95479735675 -1.08837583931 0.370894397976 
1.91677670049 -2.21284004672 2.21724411204 -1.38444732456 1.98773721614 -1.11823910387 0.404800049837 
1.93475690797 -2.27415465473 2.33940524069 -1.4266547313 1.96675113805 -1.12840635796 0.470683509442 
1.91423582931 -2.39635837765 2.27704438532 -1.29486960958 2.08339003425 -1.10031086784 0.295727796945 
1.87401156854 -2.22213997556 2.05944838626 -1.62427410046 2.15947740555 -1.04888420097 0.417128230797 
1.88351117936 -1.73396650344 2.31461891785 -1.31153119572 1.86454551181 -1.15145951486 0.496966920613 
1.89495454214 -1.81210299962 2.32152128386 -1.24391752469 1.87877442574 -1.19426774824 0.50138197997 
1.91338004646 -1.85766901113 2.32834181683 -1.27004150148 1.86371985857 -1.1859494887 0.512360965495 
1.92713741034 -1.92141348531 2.36312720036 -1.25136463713 1.87034048318 -1.19245210097 0.494497195897 
1.94157415006 -1.97777692924 2.35589467056 -1.24619327413 1.87152155862 -1.19476105937 0.481790082824 
1.96233987863 -2.03689787465 2.41188097738 -1.25344128345 1.85326235569 -1.20316736563 0.490458363912 
1.96563245575 -2.1003031453 2.30065224135 -1.25875344637 1.90164469495 -1.18301312262 0.434656525929 
1.99083930687 -2.18504698006 2.41996592416 -1.32520943068 1.89414080199 -1.14312527751 0.424071058828 
1.95080885188 -2.18905850533 2.07225076136 -1.40548190558 2.05928181394 -1.11948268981 0.383727290072 
1.9573762694 -2.26576448587 2.14994109875 -1.45057917656 2.08461381569 -1.07350031985 0.350859574474 
1.87170384632 -2.20188621399 1.98530789274 -1.62354343341 2.35641961526 -1.01342455681 0.263222864631 
1.96766656078 -2.3870033464 2.1213706532 -1.46647425308 2.14681368897 -0.938453388767 0.162173818443 
1.91797144144 -1.72937217368 2.14533763074 -1.29431519145 1.92020479159 -1.1541181736 0.460088800089 
1.95176361322 -1.82369056645 2.29950309461 -1.28445308602 1.8867521507 -1.1551648386 0.4780410688 
1.96789016582 -1.86883184806 2.3328656515 -1.27497299325 1.87236245903 -1.18517014627 0.508382857756 
1.98446431695 -1.93906929256 2.40088736998 -1.25689461137 1.87403944316 -1.19271762672 0.497136712666 
1.99670534975 -2.00361016996 2.37179133146 -1.20810528277 1.88100719108 -1.20965689209 0.472786813486 
2.01824605956 -2.0517660297 2.39541390367 -1.26550453938 1.86551693363 -1.1864017805 0.470888792796 
2.03436278679 -2.09278710359 2.44919724846 -1.32537075015 1.85843396291 -1.17401896438 0.482317755331 
2.04557914735 -2.12376717331 2.57580247699 -1.43742410551 1.86359337504 -1.13146613421 0.500883700791 
2.05917177572 -2.25943721589 2.2371332906 -1.31221354829 1.90054652605 -1.18690363897 0.495189312869 
2.08475488873 -2.3283165032 2.32037730658 -1.33118506028 1.85497166208 -1.19484348504 0.557306478452 
2.08544739116 -2.31510863935 2.21811033177 -1.41057917012 1.85161583753 -1.17510429056 0.593047811048 
2.07486518519 -2.34495720649 2.01391827535 -1.44353498596 1.93318986602 -1.14218344031 0.539326221929 
1.99730060143 -1.75907436381 2.281807534 -1.29928649036 1.8666071631 -1.17339402623 0.515702715957 
2.01258198142 -1.82938059673 2.30266202282 -1.29319836754 1.87805548921 -1.15389982159 0.480460980526 
2.02817039126 -1.88763546808 2.30453750554 -1.27513639161 1.87617815086 -1.15758787611 0.469889823736 
2.03305794647 -1.93675513428 2.30011487032 -1.23973519282 1.89610870446 -1.18797899135 0.462362379928 
2.05652270694 -2.0130294665 2.30077298282 -1.21953319341 1.8830714764 -1.17981398016 0.441106624634 
2.06472237495 -2.06033476228 2.27779405612 -1.22743670015 1.90012605481 -1.19484570426 0.442762999904 
2.07874023581 -2.12002017407 2.25601220491 -1.25732475818 1.91125064715 -1.1934684597 0.446137250074 
2.10101128129 -2.19820499738 2.27297949393 -1.28773384308 1.90390098028 -1.19451192412 0.473067898884 
2.10640489161 -2.23646395091 2.15925950942 -1.34681450773 1.92794619335 -1.18246977507 0.493932012523 
2.1264450138 -2.29943961735 2.18573319755 -1.38398431654 1.91088358416 -1.15626733765 0.504314810232 
2.14424097132 -2.40337931642 2.21788997679 -1.31212339894 1.90767558488 -1.19882517856 0.541102189441 
2.07126115288 -2.06593711847 2.20003650201 -1.34634066949 1.92748970476 -1.37413596515 0.619616127215 
2.05697934467 -1.81481559303 2.3186943217 -1.2586151025 1.89752754959 -1.17770687398 0.489837797743 
2.06541289744 -1.83948744085 2.23274601867 -1.28432037144 1.90635857312 -1.15502761224 0.462878008761 
2.08593858091 -1.89811478807 2.2906431945 -1.26590211881 1.89077974041 -1.16979432336 0.469837988726 
2.09272602038 -1.95525092179 2.29516581831 -1.22231406234 1.90734616013 -1.19682280203 0.459280552818 
2.11713275677 -2.0271537814 2.2971901606 -1.21000767633 1.8937376642 -1.17915855615 0.427070477367 
2.12241495915 -2.06469284452 2.27585890731 -1.23494873322 1.91594207716 -1.18991348921 0.4280332378 
2.14691537093 -2.13999727522 2.31548872757 -1.25244858991 1.90139483638 -1.20977216538 0.469229052168 
2.15058640187 -2.19350811473 2.22624966589 -1.2795840033 1.92870182847 -1.261654797 0.559834424762 
2.12464289087 -2.11556852841 2.09048681138 -1.47070757275 2.00290471657 -1.14241488682 0.450536622092 
2.20314275669 -2.34817707574 2.33880989019 -1.36857501464 1.89401897399 -1.16140009712 0.510838548155 
2.18815674411 -2.16878678534 2.12967114609 -1.50313895671 1.81605905234 -1.22687192205 0.706940466266 
2.24373758162 -2.46828665466 2.60745551272 -1.36471205651 1.80715124803 -1.24710343492 0.720183879623 
2.12704036554 -1.82315310808 2.28522069404 -1.27708415786 1.90253500904 -1.16659694587 0.483524262486 
2.14519040507 -1.87651116714 2.30806388907 -1.26793144931 1.89408422641 -1.16654670842 0.476484295524 
2.16660455648 -1.92733049853 2.33934358012 -1.25330933903 1.87377307894 -1.17673613215 0.481500408063 
2.17677578526 -1.98384817849 2.37047315178 -1.22616095707 1.88101319701 -1.20138949766 0.484456734126 
2.17871508816 -2.02490762588 2.25968581705 -1.22801041091 1.91300753238 -1.18744640479 0.440303494455 
2.18969539795 -2.08775923285 2.27533984802 -1.24099124617 1.93176329264 -1.1863745239 0.424705275135 
2.21424381817 -2.1548489039 2.34827916064 -1.25084292246 1.91473945241 -1.19828018415 0.437360991229 
2.24970059582 -2.21480843424 2.38884423636 -1.29168964411 1.85095423347 -1.26016139171 0.596651002103 
2.2431460966 -2.2491906028 2.14678753639 -1.35840800871 1.91758468964 -1.20048865281 0.53003405187 
2.22040998136 -2.32002191069 2.17655004303 -1.43549486207 2.03894000264 -1.11686536529 0.417906580046 
2.2020325748 -2.05237473882 2.38039482676 -1.42758458937 1.94507558095 -1.27327727319 0.487619808097 
2.24660916442 -2.21597986848 2.08548511281 -1.5412744966 1.9229128987 -1.18913587574 0.585778673808 
2.21522190358 -1.84456045559 2.27756775738 -1.29208882979 1.89038704881 -1.14329159471 0.470845951926 
2.23350887658 -1.91454233632 2.39997065787 -1.24825971087 1.87745860558 -1.1864825012 0.501737967425 
2.23913368879 -1.93766238094 2.38212133009 -1.26559510141 1.885216371 -1.19766420522 0.509780160785 
2.24548329237 -1.98677379999 2.34091413467 -1.23054413365 1.89854250196 -1.20461122078 0.478321361925 
2.26959401827 -2.03594335993 2.45736518191 -1.252789641 1.87439193593 -1.2218210836 0.511421041275 
2.26902037944 -2.09921143636 2.2815647953 -1.23896083556 1.9201483991 -1.20202484804 0.450693031519 
2.28600430929 -2.16407451282 2.28398167305 -1.25164586886 1.9233042526 -1.20380392478 0.445513065797 
2.30053476192 -2.20231353079 2.33522743768 -1.34290815134 1.92100987396 -1.21521154213 0.520098911546 
2.25067105527 -1.9679808908 2.29152252079 -1.31465115079 1.92072723076 -1.34059438431 0.56235420705 
2.3179791355 -2.32714010912 2.09128594175 -1.38429339272 1.96448386383 -1.19028638369 0.523012412908 
2.28572349317 -2.19213936188 2.0477131291 -1.5318436721 2.0086240663 -1.17796627176 0.509198199199 
2.2693199232 -2.10357461609 2.46066818354 -1.29616623472 1.94270953953 -1.40374577709 0.611841509065 
2.30003933842 -1.88920729947 2.36181304277 -1.25136465704 1.88524318313 -1.16445468884 0.473679891031 
2.30996999422 -1.90187079344 2.3310450969 -1.28572092383 1.87797581986 -1.18027826319 0.51148073411 
2.31603217048 -1.95816542517 2.36671186649 -1.26808572164 1.89415251685 -1.17208505814 0.470879919616 
2.32210369197 -2.00267426496 2.38151049422 -1.25017646849 1.90161178002 -1.19702531203 0.477764455714 
2.3294537781 -2.04866625311 2.31617143459 -1.23565020395 1.91286048165 -1.2009146493 0.457146980213 
2.35551803742 -2.12993098183 2.39191513218 -1.22646311078 1.89223056803 -1.211849019 0.465834655947 
2.367379423 -2.18362107932 2.42016444633 -1.25120528775 1.89820494087 -1.22925991155 0.487172311139 
2.3698683346 -2.23957581407 2.26167302314 -1.29928604777 1.93735703209 -1.2093926573 0.475791811206 
2.38936024271 -2.32452285059 2.15011857008 -1.28106841088 1.92829832138 -1.23427485478 0.526988449638 
2.36276940715 -2.35280243113 2.15727591666 -1.41486081421 2.0346995667 -1.16001809028 0.468813862968 
2.4096416436 -2.31248299529 1.80947948579 -1.41464733681 1.89987269584 -1.16507828621 0.517410855527 
2.41792993272 -2.48862594533 2.27291774921 -1.39934993752 1.95360357762 -1.08195303031 0.41538221336 
2.38240003964 -1.86637918354 2.26888903007 -1.28501504743 1.84868424009 -1.16287732814 0.501331887892 
2.37388350717 -1.93741165677 2.28210192635 -1.23686307394 1.89761177877 -1.15759096237 0.439778288293 
2.38116297655 -1.96104768211 2.25717324397 -1.25516147646 1.89895303553 -1.16555427253 0.450700550088 
2.38832540544 -2.02660191218 2.28002480175 -1.23958384631 1.910962285 -1.15978937675 0.427825642652 
2.40213540004 -2.0485748649 2.29372938563 -1.24316291692 1.89474929934 -1.1895860557 0.448269928255 
2.42287625217 -2.13436070308 2.29863792076 -1.2043219311 1.87925441748 -1.19674613932 0.434035319401 
2.42549022678 -2.18834524668 2.29109999561 -1.22876525811 1.90776210279 -1.20889266203 0.437666800513 
2.45735011863 -2.26820175387 2.35056306285 -1.29820559451 1.87538224827 -1.18413544008 0.463893574087 
2.3953715407 -2.12512990354 2.0036578265 -1.50981425756 2.02207412294 -1.18132857 0.500228005014 
2.47276744145 -2.39157812976 2.22289121411 -1.37800646572 1.90863203591 -1.10161240818 0.416780660291 
2.42429439337 -2.42080270008 2.02333346276 -1.39516593462 2.08000895113 -1.14149201865 0.420175931846 
2.46396608642 -2.49140833698 2.03533561682 -1.36275155376 1.99877817288 -0.964844712658 0.196735984607 
2.46673174459 -1.96801837131 2.4903939084 -1.12836947515 1.78309792828 -1.16734825738 0.444534121957 
2.44208808136 -1.9384650586 2.19361628271 -1.22079673579 1.86728111736 -1.1353641755 0.404883166438 
2.42795817626 -1.96888520477 2.07916754343 -1.25541625745 1.92866093745 -1.13282810314 0.411598387817 
2.44676735305 -1.9904834636 2.13266863166 -1.2713622522 1.89759482276 -1.12475775609 0.389469646152 
2.45992153801 -2.06914950498 2.20310384504 -1.26394130904 1.89818646007 -1.11356143401 0.364904848623 
2.46942307268 -2.1040202248 2.21454692232 -1.23282210757 1.88745437771 -1.16983572192 0.396073868454 
2.49788192161 -2.20829905875 2.30023964666 -1.17890292268 1.8415453092 -1.20860819564 0.432241120093 
2.46713399692 -2.2624692385 2.10181706496 -1.32166122801 1.99714273066 -1.11298425945 0.327096144327 
2.48240948054 -2.03077736443 2.54216776537 -1.27562987712 1.8466781975 -1.30018161076 0.485789749825 
2.52074006705 -2.37471698441 2.07054574893 -1.42827543153 1.90938803002 -0.960227602719 0.256064332649 
2.48948009361 -2.35944541772 1.541728275 -1.28500304541 1.99846339299 -1.36621823195 0.724712920882 
2.49193281238 -2.47824770618 1.99939047261 -1.3986501572 2.05051582903 -1.06155913897 0.33216672035 
