node_id M11 M12 M13 M14 M21 M22 M23 M34 M31 M32 M33 M34 M41 M42 M43 M44
Begin_Of_RTBT1 3.46801327031 -17.86942418 0.0 0.0 0.224845749904 -0.870199692122 0.0 0.0 0.0 0.0 0.645728194686 7.62807567661 0.0 0.0 -0.154831042332 -0.280401118432
Ring_Mag:EKick01 3.46801327031 -19.3363937934 0.0 0.0 0.224845749904 -0.965309444331 0.0 0.0 0.0 0.0 0.645728194686 7.35493265025 0.0 0.0 -0.154831042332 -0.214907587526
Ring_Mag:EKick02 3.46801327031 -20.9108718181 0.0 0.0 0.224845749904 -1.06738941479 0.0 0.0 0.0 0.0 0.645728194686 7.06177204987 0.0 0.0 -0.154831042332 -0.144614294307
Ring_Mag:EKick03 3.46801327031 -22.5755181878 0.0 0.0 0.224845749904 -1.17531537474 0.0 0.0 0.0 0.0 0.645728194686 6.75182251642 0.0 0.0 -0.154831042332 -0.0702953939883
Ring_Mag:EKick04 3.46801327031 -24.4239692609 0.0 0.0 0.224845749904 -1.29515815944 0.0 0.0 0.0 0.0 0.645728194686 6.40764938865 0.0 0.0 -0.154831042332 0.0122295515745
Ring_Mag:EKick05 3.46801327031 -26.452757024 0.0 0.0 0.224845749904 -1.42669292313 0.0 0.0 0.0 0.0 0.645728194686 6.02989839476 0.0 0.0 -0.154831042332 0.102805711338
Ring_Mag:EKick06 3.46801327031 -28.4815447872 0.0 0.0 0.224845749904 -1.55822768683 0.0 0.0 0.0 0.0 0.645728194686 5.65214740087 0.0 0.0 -0.154831042332 0.193381871102
Ring_Mag:EKick07 3.46801327031 -30.5103325503 0.0 0.0 0.224845749904 -1.68976245052 0.0 0.0 0.0 0.0 0.645728194686 5.27439640698 0.0 0.0 -0.154831042332 0.283958030866
Ring_Mag:QTH_C10 -4.40153069709 -33.8844179251 0.0 0.0 -0.219842780983 -1.9196150726 0.0 0.0 0.0 0.0 -0.405682876258 4.57659333137 0.0 0.0 -0.263857004446 0.511646458675
Ring_Mag:QTV_C11 -7.01890805249 -23.568778811 0.0 0.0 -0.364135304321 -1.36520159164 0.0 0.0 0.0 0.0 -0.3615189385 5.76916589834 0.0 0.0 -0.227898797671 0.870731622248
Ring_Mag:EKick08 -2.47899544335 -20.6193056067 0.0 0.0 -0.100035855515 -1.23544796531 0.0 0.0 0.0 0.0 0.784753485713 5.17771009474 0.0 0.0 -0.0503224617954 0.942263902017
Ring_Mag:EKick09 -2.47899544335 -19.357496926 0.0 0.0 -0.100035855515 -1.18452971485 0.0 0.0 0.0 0.0 0.784753485713 4.77827057052 0.0 0.0 -0.0503224617954 0.967878035071
Ring_Mag:EKick10 -2.47899544335 -18.0932092499 0.0 0.0 -0.100035855515 -1.13351142854 0.0 0.0 0.0 0.0 0.784753485713 4.3780462928 0.0 0.0 -0.0503224617954 0.993542490587
Ring_Mag:EKick11 -2.47899544335 -16.8388375556 0.0 0.0 -0.100035855515 -1.08289328565 0.0 0.0 0.0 0.0 0.784753485713 3.98096102903 0.0 0.0 -0.0503224617954 1.01900565626
Ring_Mag:EKick12 -2.47899544335 -15.6258650851 0.0 0.0 -0.100035855515 -1.03394574154 0.0 0.0 0.0 0.0 0.784753485713 3.59698114847 0.0 0.0 -0.0503224617954 1.04362843681
Ring_Mag:EKick13 -2.47899544335 -14.4624725236 0.0 0.0 -0.100035855515 -0.986998914548 0.0 0.0 0.0 0.0 0.784753485713 3.22869633763 0.0 0.0 -0.0503224617954 1.06724476813
Ring_Mag:EKick14 -2.47899544335 -13.2946177702 0.0 0.0 -0.100035855515 -0.939872023015 0.0 0.0 0.0 0.0 0.784753485713 2.85899897051 0.0 0.0 -0.0503224617954 1.09095167988
RTBT_Mag:ExSptm -2.47899544335 2.35359722577 0.0 0.0 -0.100035855515 -0.308413591494 0.0 0.0 0.0 0.0 0.784753485713 -2.09461693718 0.0 0.0 -0.0503224617954 1.40860321225
RTBT_POST_SEPTUM -2.57084120499 11.5448317094 0.0 0.0 -0.106451794761 0.0890634766695 0.0 0.0 0.0 0.0 0.617514762429 -4.83295848776 0.0 0.0 0.0131184155667 1.51672364634
RTBT_Mag:QV01 -5.46239838015 18.5984283625 0.0 0.0 -0.163253927874 0.372778830974 0.0 0.0 0.0 0.0 -0.395821585548 -6.30067208374 0.0 0.0 0.249868436621 1.45100495828
RTBT_Diag:BLM02 -6.62358833693 24.5694170689 0.0 0.0 -0.184604091506 0.53379146423 0.0 0.0 0.0 0.0 -0.944955443278 -5.40514514684 0.0 0.0 0.381781208219 1.12553756087
RTBT_Mag:QH02 -6.62358833693 24.5694170689 0.0 0.0 -0.184604091506 0.53379146423 0.0 0.0 0.0 0.0 -0.944955443278 -5.40514514684 0.0 0.0 0.381781208219 1.12553756087
RTBT_Diag:WS02 1.59707843001 20.4363219468 0.0 0.0 -0.00255009502984 0.593512140147 0.0 0.0 0.0 0.0 0.75693142909 -7.96266926625 0.0 0.0 0.0435424467118 0.863071439082
RTBT_Diag:BCM02 1.59707843001 19.371070634 0.0 0.0 -0.00255009502984 0.595213053532 0.0 0.0 0.0 0.0 0.75693142909 -8.46754252946 0.0 0.0 0.0435424467118 0.834028627125
RTBT_Diag:BLM03 1.08050901742 18.023282026 0.0 0.0 -0.0196444594596 0.59781302747 0.0 0.0 0.0 0.0 0.496813831951 -9.10594890427 0.0 0.0 0.0663695362869 0.796359457662
