node_id M11 M12 M13 M14 M21 M22 M23 M34 M31 M32 M33 M34 M41 M42 M43 M44
Begin_Of_RTBT1 0.000675053136401 -13.3497688057 0.0 0.0 0.0749494376527 -0.826105011505 0.0 0.0 0.0 0.0 -0.892155887624 -1.14517787868 0.0 0.0 -0.0397936715518 -1.17195979635
Ring_Mag:EKick01 0.000675053136401 -13.3500543532 0.0 0.0 0.0749494376527 -0.857808623632 0.0 0.0 0.0 0.0 -0.892155887624 -0.767795938211 0.0 0.0 -0.0397936715518 -1.15512707328
Ring_Mag:EKick02 0.000675053136401 -13.3503608273 0.0 0.0 0.0749494376527 -0.891835668326 0.0 0.0 0.0 0.0 -0.892155887624 -0.362757165229 0.0 0.0 -0.0397936715518 -1.1370607464
Ring_Mag:EKick03 0.000675053136401 -13.3506848528 0.0 0.0 0.0749494376527 -0.9278113984 0.0 0.0 0.0 0.0 -0.892155887624 0.0654776608301 0.0 0.0 -0.0397936715518 -1.11795978405
Ring_Mag:EKick04 0.000675053136401 -13.3510446561 0.0 0.0 0.0749494376527 -0.967759448668 0.0 0.0 0.0 0.0 -0.892155887624 0.540996748934 0.0 0.0 -0.0397936715518 -1.09674975712
Ring_Mag:EKick05 0.000675053136401 -13.3514395622 0.0 0.0 0.0749494376527 -1.0116048697 0.0 0.0 0.0 0.0 -0.892155887624 1.06290794319 0.0 0.0 -0.0397936715518 -1.07347045926
Ring_Mag:EKick06 0.000675053136401 -13.3518344683 0.0 0.0 0.0749494376527 -1.05545029072 0.0 0.0 0.0 0.0 -0.892155887624 1.58481913745 0.0 0.0 -0.0397936715518 -1.0501911614
Ring_Mag:EKick07 0.000675053136401 -13.3522293744 0.0 0.0 0.0749494376527 -1.09929571175 0.0 0.0 0.0 0.0 -0.892155887624 2.10673033171 0.0 0.0 -0.0397936715518 -1.02691186354
Ring_Mag:QTH_C10 -3.03377176397 -12.8392783479 0.0 0.0 -0.195094562663 -1.15528578512 0.0 0.0 0.0 0.0 -1.63010074701 3.43704234986 0.0 0.0 0.188671641733 -1.01127027018
Ring_Mag:QTV_C11 -4.21005991766 -7.54260606087 0.0 0.0 -0.290416129197 -0.757826377453 0.0 0.0 0.0 0.0 -1.40876228973 5.70212002553 0.0 0.0 0.16485371161 -1.37710646033
