RTBT_Mag:QH18 RTBT_Mag:QV19 RTBT_Mag:QH26 RTBT_Mag:QV27 RTBT_Mag:QH28 RTBT_Mag:QV29 RTBT_Mag:QH30 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
2.12429673833 -1.89475913311 2.375318841 -1.266032831 1.85523224451 -1.17810333774 0.507720649506 
