node_id M11 M12 M13 M14 M21 M22 M23 M34 M31 M32 M33 M34 M41 M42 M43 M44
Begin_Of_RTBT1 3.83857020505 -19.7787709152 0.0 0.0 0.278484768964 -1.17441813173 0.0 0.0 0.0 0.0 -0.982074499287 -4.17980729479 0.0 0.0 -0.0099720244553 -1.06069462278
Ring_Mag:EKick01 3.83857020505 -21.402486112 0.0 0.0 0.278484768964 -1.292217189 0.0 0.0 0.0 0.0 -0.982074499287 -3.76438978159 0.0 0.0 -0.0099720244553 -1.05647645643
Ring_Mag:EKick02 3.83857020505 -23.1451969851 0.0 0.0 0.278484768964 -1.41864927411 0.0 0.0 0.0 0.0 -0.982074499287 -3.31852795891 0.0 0.0 -0.0099720244553 -1.05194915733
Ring_Mag:EKick03 3.83857020505 -24.9877106835 0.0 0.0 0.278484768964 -1.55232196321 0.0 0.0 0.0 0.0 -0.982074499287 -2.84713219926 0.0 0.0 -0.0099720244553 -1.04716258559
Ring_Mag:EKick04 3.83857020505 -27.0336686028 0.0 0.0 0.278484768964 -1.70075434507 0.0 0.0 0.0 0.0 -0.982074499287 -2.32368649114 0.0 0.0 -0.0099720244553 -1.04184749656
Ring_Mag:EKick05 3.83857020505 -29.2792321727 0.0 0.0 0.278484768964 -1.86366793491 0.0 0.0 0.0 0.0 -0.982074499287 -1.74917290905 0.0 0.0 -0.0099720244553 -1.03601386225
Ring_Mag:EKick06 3.83857020505 -31.5247957427 0.0 0.0 0.278484768964 -2.02658152476 0.0 0.0 0.0 0.0 -0.982074499287 -1.17465932697 0.0 0.0 -0.0099720244553 -1.03018022795
Ring_Mag:EKick07 3.83857020505 -33.7703593126 0.0 0.0 0.278484768964 -2.1894951146 0.0 0.0 0.0 0.0 -0.982074499287 -0.600145744889 0.0 0.0 -0.0099720244553 -1.02434659364
Ring_Mag:QTH_C10 -4.87183394282 -37.5049654257 0.0 0.0 -0.294245956484 -2.4704627797 0.0 0.0 0.0 0.0 -1.1136584992 0.750445475157 0.0 0.0 0.226140460928 -1.05032744463
Ring_Mag:QTV_C11 -7.76887787437 -26.0871010271 0.0 0.0 -0.481473174706 -1.74545662445 0.0 0.0 0.0 0.0 -0.957754967214 2.02791067276 0.0 0.0 0.197117710975 -1.46147726485
Ring_Mag:EKick08 -2.74387595051 -22.8224768047 0.0 0.0 -0.144236451473 -1.56414981783 0.0 0.0 0.0 0.0 -0.532924116403 2.59061302919 0.0 0.0 -0.0960455649232 -1.40954984958
Ring_Mag:EKick09 -2.74387595051 -21.4258439459 0.0 0.0 -0.144236451473 -1.49073346403 0.0 0.0 0.0 0.0 -0.532924116403 2.86187140444 0.0 0.0 -0.0960455649232 -1.36066265703
Ring_Mag:EKick10 -2.74387595051 -20.0264672111 0.0 0.0 -0.144236451473 -1.41717287378 0.0 0.0 0.0 0.0 -0.532924116403 3.1336627038 0.0 0.0 -0.0960455649232 -1.31167941892
Ring_Mag:EKick11 -2.74387595051 -18.6380659801 0.0 0.0 -0.144236451473 -1.34418922933 0.0 0.0 0.0 0.0 -0.532924116403 3.4033223067 0.0 0.0 -0.0960455649232 -1.26308036307
Ring_Mag:EKick12 -2.74387595051 -17.2954874776 0.0 0.0 -0.144236451473 -1.27361433363 0.0 0.0 0.0 0.0 -0.532924116403 3.66408207686 0.0 0.0 -0.0960455649232 -1.21608526816
Ring_Mag:EKick13 -2.74387595051 -16.007786494 0.0 0.0 -0.144236451473 -1.20592416695 0.0 0.0 0.0 0.0 -0.532924116403 3.91418336469 0.0 0.0 -0.0960455649232 -1.17101108454
Ring_Mag:EKick14 -2.74387595051 -14.7151465337 0.0 0.0 -0.144236451473 -1.13797437466 0.0 0.0 0.0 0.0 -0.532924116403 4.16524391593 0.0 0.0 -0.0960455649232 -1.1257640189
RTBT_Mag:ExSptm -2.74387595051 2.6050792501 0.0 0.0 -0.144236451473 -0.227507593061 0.0 0.0 0.0 0.0 -0.532924116403 7.52923200731 0.0 0.0 -0.0960455649232 -0.519493582481
RTBT_POST_SEPTUM -2.84553542392 12.7783965397 0.0 0.0 -0.152028427825 0.331283711365 0.0 0.0 0.0 0.0 -0.166717643094 9.06546526638 0.0 0.0 -0.107674008045 -0.143266300623
