node_id M11 M12 M13 M14 M21 M22 M23 M34 M31 M32 M33 M34 M41 M42 M43 M44
Begin_Of_RTBT1 -2.16065155226 -5.27652647427 0.0 0.0 0.00281010582595 -0.455960796263 0.0 0.0 0.0 0.0 -0.580652999831 2.36438408006 0.0 0.0 -0.0743634702258 -1.41939539639
Ring_Mag:EKick01 -2.16065155226 -4.36257086767 0.0 0.0 0.00281010582595 -0.457149471027 0.0 0.0 0.0 0.0 -0.580652999831 2.61000029899 0.0 0.0 -0.0743634702258 -1.38793964849
Ring_Mag:EKick02 -2.16065155226 -3.38163506294 0.0 0.0 0.00281010582595 -0.458425259072 0.0 0.0 0.0 0.0 -0.580652999831 2.87361676091 0.0 0.0 -0.0743634702258 -1.354178633
Ring_Mag:EKick03 -2.16065155226 -2.34452231786 0.0 0.0 0.00281010582595 -0.459774109869 0.0 0.0 0.0 0.0 -0.580652999831 3.15233020083 0.0 0.0 -0.0743634702258 -1.31848416729
Ring_Mag:EKick04 -2.16065155226 -1.1928950405 0.0 0.0 0.00281010582595 -0.461271896274 0.0 0.0 0.0 0.0 -0.580652999831 3.46181824974 0.0 0.0 -0.0743634702258 -1.27884843766
Ring_Mag:EKick05 -2.16065155226 0.0710861175674 0.0 0.0 0.00281010582595 -0.462915808182 0.0 0.0 0.0 0.0 -0.580652999831 3.80150025464 0.0 0.0 -0.0743634702258 -1.23534580758
Ring_Mag:EKick06 -2.16065155226 1.33506727564 0.0 0.0 0.00281010582595 -0.46455972009 0.0 0.0 0.0 0.0 -0.580652999831 4.14118225954 0.0 0.0 -0.0743634702258 -1.1918431775
Ring_Mag:EKick07 -2.16065155226 2.59904843371 0.0 0.0 0.00281010582595 -0.466203631998 0.0 0.0 0.0 0.0 -0.580652999831 4.48086426444 0.0 0.0 -0.0743634702258 -1.14834054742
Ring_Mag:QTH_C10 -0.986787937542 5.33267394064 0.0 0.0 -0.103892184611 -0.451948019956 0.0 0.0 0.0 0.0 -1.78610011153 5.46791472183 0.0 0.0 0.172859878944 -1.08906721652
Ring_Mag:QTV_C11 -0.801750267649 5.41571251857 0.0 0.0 -0.144906555418 -0.268447373811 0.0 0.0 0.0 0.0 -1.54857438973 8.23737778298 0.0 0.0 0.15151504903 -1.45171372688
Ring_Mag:EKick08 -1.90918775317 7.0764701203 0.0 0.0 -0.0949254844877 -0.17193837789 0.0 0.0 0.0 0.0 0.115331512794 8.35060658597 0.0 0.0 -0.138521830189 -1.35905013017
