node_id M11 M12 M13 M14 M21 M22 M23 M34 M31 M32 M33 M34 M41 M42 M43 M44
Begin_Of_RTBT1 4.78833921426 -17.7571869779 0.0 0.0 0.24316539523 -0.692919453113 0.0 0.0 0.0 0.0 0.952191918976 7.26233911429 0.0 0.0 -0.193068044643 -0.422315716314
Ring_Mag:EKick01 4.78833921426 -19.7826544655 0.0 0.0 0.24316539523 -0.795778415296 0.0 0.0 0.0 0.0 0.952191918976 6.85956193257 0.0 0.0 -0.193068044643 -0.34064793343
Ring_Mag:EKick02 4.78833921426 -21.9565604688 0.0 0.0 0.24316539523 -0.90617550473 0.0 0.0 0.0 0.0 0.952191918976 6.42726680135 0.0 0.0 -0.193068044643 -0.252995041162
Ring_Mag:EKick03 4.78833921426 -24.2549632917 0.0 0.0 0.24316539523 -1.02289489444 0.0 0.0 0.0 0.0 0.952191918976 5.97021468024 0.0 0.0 -0.193068044643 -0.160322379733
Ring_Mag:EKick04 4.78833921426 -26.8071480929 0.0 0.0 0.24316539523 -1.1525020501 0.0 0.0 0.0 0.0 0.952191918976 5.46269638743 0.0 0.0 -0.193068044643 -0.0574171119388
Ring_Mag:EKick05 4.78833921426 -29.6083265332 0.0 0.0 0.24316539523 -1.29475380631 0.0 0.0 0.0 0.0 0.952191918976 4.90566411483 0.0 0.0 -0.193068044643 0.0555276941774
Ring_Mag:EKick06 4.78833921426 -32.4095049735 0.0 0.0 0.24316539523 -1.43700556252 0.0 0.0 0.0 0.0 0.952191918976 4.34863184223 0.0 0.0 -0.193068044643 0.168472500293
Ring_Mag:EKick07 4.78833921426 -35.2106834139 0.0 0.0 0.24316539523 -1.57925731873 0.0 0.0 0.0 0.0 0.952191918976 3.79159956963 0.0 0.0 -0.193068044643 0.28141730641
Ring_Mag:QTH_C10 -4.50575135463 -40.1354616334 0.0 0.0 -0.181356203398 -1.83738832702 0.0 0.0 0.0 0.0 0.331291528817 2.60722932001 0.0 0.0 -0.312073660233 0.562502771215
Ring_Mag:QTV_C11 -7.51037290368 -28.6359389105 0.0 0.0 -0.31554097378 -1.33626015347 0.0 0.0 0.0 0.0 0.276606804527 2.70554110184 0.0 0.0 -0.269419392282 0.980000333004
Ring_Mag:EKick08 -1.96733078092 -26.0378449783 0.0 0.0 -0.0559527719046 -1.24884418257 0.0 0.0 0.0 0.0 0.802403642944 2.01428675345 0.0 0.0 -0.0692181200922 1.0724961996
Ring_Mag:EKick09 -1.96733078092 -25.0364736108 0.0 0.0 -0.0559527719046 -1.22036422167 0.0 0.0 0.0 0.0 0.802403642944 1.60586329919 0.0 0.0 -0.0692181200922 1.10772822272
