2.400223546889999948e+00 1.106262397789999907e+00
2.400223577249999796e+00 1.540101395109999993e+00
2.400223573239999908e+00 1.973940366629999943e+00
2.400223567849999906e+00 2.407779377719999836e+00
2.400223558019999981e+00 2.841618363979999895e+00
2.400223564700000090e+00 3.275457319940000112e+00
2.400223546699999932e+00 3.709296316630000145e+00
2.834062537989999964e+00 1.106262419229999905e+00
2.834062552769999854e+00 1.540101406400000039e+00
2.834062552289999815e+00 1.973940392849999892e+00
2.834062554499999997e+00 2.407779350060000212e+00
2.834062554680000012e+00 2.841618331459999869e+00
2.834062541519999812e+00 3.275457319600000083e+00
2.834062563369999843e+00 3.709296312090000214e+00
3.267901525600000134e+00 1.106262392479999912e+00
3.267901519630000085e+00 1.540101392129999969e+00
3.267901541000000076e+00 1.973940363569999912e+00
3.267901527729999867e+00 2.407779378769999923e+00
3.267901529850000042e+00 2.841618333320000023e+00
3.267901515370000176e+00 3.275457330820000124e+00
3.267901517709999926e+00 3.709296327020000117e+00
3.701740528589999801e+00 1.106262391890000085e+00
3.701740503149999917e+00 1.540101393540000085e+00
3.701740523579999831e+00 1.973940364660000002e+00
3.701740533090000174e+00 2.407779371310000194e+00
3.701740509540000001e+00 2.841618336769999864e+00
3.701740515340000037e+00 3.275457347960000209e+00
3.701740531600000050e+00 3.709296309950000037e+00
4.135579491259999685e+00 1.106262397230000083e+00
4.135579489190000402e+00 1.540101395280000007e+00
4.135579517750000100e+00 1.973940370540000044e+00
4.135579509630000317e+00 2.407779375330000082e+00
4.135579519140000215e+00 2.841618350240000090e+00
4.135579496880000150e+00 3.275457344429999917e+00
4.135579502009999686e+00 3.709296303439999942e+00
4.232952618669999723e+00 1.151585195200000022e+00
4.569418506209999897e+00 1.540101392309999984e+00
4.569418499010000190e+00 1.973940361809999988e+00
4.569418496269999963e+00 2.407779347329999986e+00
4.569418500240000292e+00 2.841618360430000045e+00
4.478146873020000029e+00 3.351493759899999869e+00
4.569418492929999687e+00 3.709296334539999851e+00
5.003426612640000215e+00 1.105256127220000106e+00
