node_id M11 M12 M13 M14 M21 M22 M23 M34 M31 M32 M33 M34 M41 M42 M43 M44
Begin_Of_RTBT1 -4.58762914906 10.6187247142 0.0 0.0 -0.122329396576 0.0651713939787 0.0 0.0 0.0 0.0 0.927541636008 7.08101089006 0.0 0.0 -0.120192596172 0.160547960137
Ring_Mag:EKick01 -4.58762914906 12.5592918443 0.0 0.0 -0.122329396576 0.116916728731 0.0 0.0 0.0 0.0 0.927541636008 6.68866077803 0.0 0.0 -0.120192596172 0.211389428318
Ring_Mag:EKick02 -4.58762914906 14.642075478 0.0 0.0 -0.122329396576 0.172454274776 0.0 0.0 0.0 0.0 0.927541636008 6.26755687528 0.0 0.0 -0.120192596172 0.26595686698
Ring_Mag:EKick03 -4.58762914906 16.8441374695 0.0 0.0 -0.122329396576 0.231172385133 0.0 0.0 0.0 0.0 0.927541636008 5.82233689 0.0 0.0 -0.120192596172 0.323649313142
Ring_Mag:EKick04 -4.58762914906 19.289343806 0.0 0.0 -0.122329396576 0.296373953508 0.0 0.0 0.0 0.0 0.927541636008 5.32795719801 0.0 0.0 -0.120192596172 0.387711966902
Ring_Mag:EKick05 -4.58762914906 21.9731068582 0.0 0.0 -0.122329396576 0.367936650505 0.0 0.0 0.0 0.0 0.927541636008 4.78534534094 0.0 0.0 -0.120192596172 0.458024635662
Ring_Mag:EKick06 -4.58762914906 24.6568699104 0.0 0.0 -0.122329396576 0.439499347502 0.0 0.0 0.0 0.0 0.927541636008 4.24273348388 0.0 0.0 -0.120192596172 0.528337304423
Ring_Mag:EKick07 -4.58762914906 27.3406329626 0.0 0.0 -0.122329396576 0.511062044499 0.0 0.0 0.0 0.0 0.927541636008 3.70012162681 0.0 0.0 -0.120192596172 0.598649973183
Ring_Mag:QTH_C10 2.86383117609 32.3050491398 0.0 0.0 0.0268293157944 0.651826958485 0.0 0.0 0.0 0.0 0.321157644433 2.54667263695 0.0 0.0 -0.293025100154 0.790144652937
Ring_Mag:QTV_C11 5.1791997432 23.8241938685 0.0 0.0 0.0693654155556 0.512159260019 0.0 0.0 0.0 0.0 0.268089338891 2.64522115053 0.0 0.0 -0.253743204372 1.22643112311
Ring_Mag:EKick08 0.539117842923 22.6981653938 0.0 0.0 -0.0315012286153 0.52860410117 0.0 0.0 0.0 0.0 0.782225541161 1.97155883335 0.0 0.0 -0.00539938114961 1.26479480705
Ring_Mag:EKick09 0.539117842923 22.4237544117 0.0 0.0 -0.0315012286153 0.544638226535 0.0 0.0 0.0 0.0 0.782225541161 1.57340603289 0.0 0.0 -0.00539938114961 1.26754309205
