node_id M11 M12 M13 M14 M21 M22 M23 M34 M31 M32 M33 M34 M41 M42 M43 M44
Begin_Of_RTBT1 0.000642438779373 -12.7030245828 0.0 0.0 0.0787571518249 -0.70673769425 0.0 0.0 0.0 0.0 -0.154220197601 5.33608116446 0.0 0.0 -0.157114690872 -1.04800317916
Ring_Mag:EKick01 0.000642438779373 -12.7032963344 0.0 0.0 0.0787571518249 -0.740051969472 0.0 0.0 0.0 0.0 -0.154220197601 5.40131630804 0.0 0.0 -0.157114690872 -0.981543664918
Ring_Mag:EKick02 0.000642438779373 -12.7035880016 0.0 0.0 0.0787571518249 -0.7758077164 0.0 0.0 0.0 0.0 -0.154220197601 5.47133227776 0.0 0.0 -0.157114690872 -0.910213595262
Ring_Mag:EKick03 0.000642438779373 -12.7038963722 0.0 0.0 0.0787571518249 -0.813611149276 0.0 0.0 0.0 0.0 -0.154220197601 5.5453579726 0.0 0.0 -0.157114690872 -0.834798543644
Ring_Mag:EKick04 0.000642438779373 -12.7042387921 0.0 0.0 0.0787571518249 -0.855588711199 0.0 0.0 0.0 0.0 -0.154220197601 5.62755733793 0.0 0.0 -0.157114690872 -0.751056413409
Ring_Mag:EKick05 0.000642438779373 -12.7046146188 0.0 0.0 0.0787571518249 -0.901661645016 0.0 0.0 0.0 0.0 -0.154220197601 5.71777615352 0.0 0.0 -0.157114690872 -0.659144319248
Ring_Mag:EKick06 0.000642438779373 -12.7049904455 0.0 0.0 0.0787571518249 -0.947734578834 0.0 0.0 0.0 0.0 -0.154220197601 5.80799496912 0.0 0.0 -0.157114690872 -0.567232225088
Ring_Mag:EKick07 0.000642438779373 -12.7053662721 0.0 0.0 0.0787571518249 -0.993807512652 0.0 0.0 0.0 0.0 -0.154220197601 5.89821378472 0.0 0.0 -0.157114690872 -0.475320130928
Ring_Mag:QTH_C10 -2.88679736514 -12.2172658266 0.0 0.0 -0.168342724089 -1.05885083833 0.0 0.0 0.0 0.0 -1.57227797274 6.34390959176 0.0 0.0 -0.0897143055445 -0.274035866437
Ring_Mag:QTV_C11 -4.0060989732 -7.17719656709 0.0 0.0 -0.254293590925 -0.705203517618 0.0 0.0 0.0 0.0 -1.36767928114 9.04048702664 0.0 0.0 -0.0761733831823 -0.227652434207
Ring_Mag:EKick08 -2.67331622279 -4.46920803969 0.0 0.0 -0.119632564451 -0.574067072864 0.0 0.0 0.0 0.0 0.449698265766 8.85688152008 0.0 0.0 -0.119020491692 -0.12041494821
Ring_Mag:EKick09 -2.67331622279 -3.10849008229 0.0 0.0 -0.119632564451 -0.513174097558 0.0 0.0 0.0 0.0 0.449698265766 8.62798510281 0.0 0.0 -0.119020491692 -0.0598335179383
Ring_Mag:EKick10 -2.67331622279 -1.74509880867 0.0 0.0 -0.119632564451 -0.452161489688 0.0 0.0 0.0 0.0 0.449698265766 8.39863898727 0.0 0.0 -0.119020491692 0.000866932824894
Ring_Mag:EKick11 -2.67331622279 -0.392400799942 0.0 0.0 -0.119632564451 -0.391627412076 0.0 0.0 0.0 0.0 0.449698265766 8.17109166479 0.0 0.0 -0.119020491692 0.0610913016213
Ring_Mag:EKick12 -2.67331622279 0.915652827867 0.0 0.0 -0.119632564451 -0.33309119829 0.0 0.0 0.0 0.0 0.449698265766 7.95105430335 0.0 0.0 -0.119020491692 0.119328028206
Ring_Mag:EKick13 -2.67331622279 2.17024013122 0.0 0.0 -0.119632564451 -0.276947635793 0.0 0.0 0.0 0.0 0.449698265766 7.74001090723 0.0 0.0 -0.119020491692 0.175184344958
Ring_Mag:EKick14 -2.67331622279 3.42963940377 0.0 0.0 -0.119632564451 -0.22058873468 0.0 0.0 0.0 0.0 0.449698265766 7.52815805423 0.0 0.0 -0.119020491692 0.231254898594
RTBT_Mag:ExSptm -2.67331622279 20.3044695365 0.0 0.0 -0.119632564451 0.534570414188 0.0 0.0 0.0 0.0 0.449698265766 4.68951824757 0.0 0.0 -0.119020491692 0.982550447735
RTBT_POST_SEPTUM -2.65302089099 29.0455347372 0.0 0.0 -0.121237025677 0.950386123724 0.0 0.0 0.0 0.0 0.597522776033 2.80844884794 0.0 0.0 -0.0661507314617 1.36265777154
RTBT_Mag:QV01 -8.40860721963 36.6926106207 0.0 0.0 -0.323273874586 1.2917433435 0.0 0.0 0.0 0.0 0.810766302741 1.2286121644 0.0 0.0 0.177160136154 1.50186446354
RTBT_Diag:BLM02 -10.7842527854 46.6522927688 0.0 0.0 -0.405931847102 1.66331889026 0.0 0.0 0.0 0.0 0.943039297368 0.502883908066 0.0 0.0 0.310898794863 1.22619068389
RTBT_Mag:QH02 -10.7842527854 46.6522927688 0.0 0.0 -0.405931847102 1.66331889026 0.0 0.0 0.0 0.0 0.943039297368 0.502883908066 0.0 0.0 0.310898794863 1.22619068389
RTBT_Diag:WS02 4.67302951362 32.2193054675 0.0 0.0 0.146993356076 1.22747434494 0.0 0.0 0.0 0.0 0.859358179167 -2.9338503878 0.0 0.0 -0.0667569691818 1.39156755461
RTBT_Diag:BCM02 4.67302951362 29.102394782 0.0 0.0 0.146993356076 1.12942977644 0.0 0.0 0.0 0.0 0.859358179167 -3.5070422933 0.0 0.0 -0.0667569691818 1.43609445306
RTBT_Diag:BLM03 3.9507651464 25.1390559439 0.0 0.0 0.118149882112 1.00491331402 0.0 0.0 0.0 0.0 0.738711169261 -4.23620405022 0.0 0.0 -0.0240987065887 1.49190520506
RTBT_Mag:QV03 3.9507651464 25.1390559439 0.0 0.0 0.118149882112 1.00491331402 0.0 0.0 0.0 0.0 0.738711169261 -4.23620405022 0.0 0.0 -0.0240987065887 1.49190520506
RTBT_Diag:BLM04 -1.37540073379 33.0160679877 0.0 0.0 -0.0920064860093 1.48152632708 0.0 0.0 0.0 0.0 -0.277035286135 -3.0474080443 0.0 0.0 0.34718555904 0.20941760269
RTBT_Mag:QH04 -1.37540073379 33.0160679877 0.0 0.0 -0.0920064860093 1.48152632708 0.0 0.0 0.0 0.0 -0.277035286135 -3.0474080443 0.0 0.0 0.34718555904 0.20941760269
